EOMES	110.33333333333333
CDC5L	109.66666666666667
BTG2	109.0
LMO2	108.66666666666667
ETV1	107.66666666666667
MYBBP1A	107.33333333333333
CEBPG	107.33333333333333
GLI1	107.0
EGR2	107.0
ETV5	107.0
SMAD2	105.33333333333333
HCFC1	105.33333333333333
MTA1	105.0
IRF4	104.66666666666667
ESR2	104.33333333333333
MED15	103.66666666666667
NCOA3	103.33333333333333
KAT2B	103.0
ZIC1	102.66666666666667
IRF1	102.33333333333333
TEAD4	102.33333333333333
TBX3	101.66666666666667
ZNF76	101.66666666666667
DNMT1	101.66666666666667
EAF1	101.33333333333333
NCOA4	101.33333333333333
L3MBTL1	101.0
KLF9	100.33333333333333
OTX1	100.33333333333333
HDAC11	100.0
TRIP6	99.33333333333333
HLTF	99.33333333333333
ASXL1	99.0
KLF6	99.0
SRF	98.66666666666667
DNMT3A	98.33333333333333
HAND2	98.0
SKI	98.0
RUNX1	97.66666666666667
BIN1	97.33333333333333
HLX	97.33333333333333
MBD1	97.33333333333333
RBMX	96.66666666666667
POU4F1	96.33333333333333
VHL	95.0
SP100	95.0
MEF2A	94.33333333333333
PGR	94.0
CTBP1	93.0
HSF4	93.0
JUNB	92.33333333333333
BMI1	92.33333333333333
BPTF	92.0
UBTF	92.0
EAPP	91.33333333333333
RUNX2	91.33333333333333
FOXF2	91.33333333333333
E2F8	91.0
POU2AF1	90.66666666666667
UBP1	90.0
EGR1	89.66666666666667
STAT2	89.66666666666667
SRCAP	89.33333333333333
E2F7	89.0
MAML1	88.33333333333333
JDP2	88.0
TFPT	87.66666666666667
ETV7	86.66666666666667
ZFP36	86.33333333333333
PROX1	85.33333333333333
SOX6	84.33333333333333
GTF2I	84.0
SMARCB1	84.0
FOXP2	84.0
SOX11	83.0
SPIB	83.0
MEF2D	82.66666666666667
ZNF335	82.0
SLC2A4RG	82.0
FOXL1	81.66666666666667
HEYL	81.33333333333333
SMURF2	81.33333333333333
CREB3L4	80.33333333333333
SF1	79.0
IRF5	78.66666666666667
KHSRP	78.66666666666667
KLF5	78.33333333333333
TFAP4	77.66666666666667
FOSL1	77.33333333333333
HIF3A	76.66666666666667
NFIA	76.66666666666667
FOXC2	76.66666666666667
TP63	76.66666666666667
CEBPZ	76.33333333333333
SKIL	76.33333333333333
STAT6	76.0
ABL1	75.66666666666667
RORA	75.66666666666667
FUS	75.66666666666667
RARA	75.33333333333333
TRIM25	75.0
NR1H3	75.0
FUBP3	75.0
HSF1	75.0
CTNNBIP1	74.33333333333333
PER1	74.0
CTNNB1	73.66666666666667
GABPB2	73.66666666666667
STAT1	73.66666666666667
HMGB2	73.33333333333333
HOXA7	73.0
NR4A3	72.66666666666667
NR2F1	72.66666666666667
NONO	72.33333333333333
ATF4	72.0
NR2F6	71.66666666666667
RORC	71.66666666666667
NR3C2	71.0
THRB	71.0
BRIP1	70.66666666666667
IRF2	70.66666666666667
SMAD1	70.66666666666667
PPARD	70.66666666666667
SOX4	70.0
E2F5	70.0
PAX5	70.0
DLX5	70.0
RBL1	69.33333333333333
JUN	69.0
NCOR2	68.66666666666667
YY1	68.33333333333333
STAT5A	68.33333333333333
STAT5B	68.33333333333333
ELF4	67.66666666666667
FOXK2	67.66666666666667
CTCF	67.0
SFPQ	66.66666666666667
MYBL1	66.66666666666667
PDCD11	66.33333333333333
HIF1A	65.66666666666667
LDB1	65.66666666666667
TFDP1	65.33333333333333
TSC22D3	65.0
HOXD9	65.0
RUVBL1	65.0
MYC	65.0
NR5A2	64.33333333333333
ID1	64.33333333333333
SNAI1	64.33333333333333
EGR3	64.33333333333333
BHLHE41	64.0
NFIC	64.0
TBX2	63.0
CEBPD	63.0
HIRA	62.666666666666664
STAT3	62.333333333333336
KLF4	62.0
HOXC8	61.666666666666664
RARB	61.333333333333336
SOX9	61.333333333333336
GRHL1	61.333333333333336
SMARCA4	61.0
PBX2	60.666666666666664
ZNF217	60.666666666666664
HDAC5	60.666666666666664
PHB2	60.0
PDX1	59.333333333333336
NCOR1	59.333333333333336
ZBTB16	59.0
MEF2B	59.0
FOS	59.0
MSX1	58.666666666666664
TFCP2L1	58.0
MAFF	57.666666666666664
HR	57.666666666666664
SERTAD1	57.666666666666664
IRF7	57.333333333333336
TWIST1	57.333333333333336
CEBPE	57.0
APBB1	56.666666666666664
TRERF1	56.666666666666664
FOXO4	56.666666666666664
NFE2L2	56.333333333333336
SMAD3	56.0
ZNF300	56.0
HOXA5	56.0
PPARG	55.333333333333336
PKNOX1	55.333333333333336
BATF	55.333333333333336
RXRA	55.0
EHF	54.666666666666664
HLF	54.666666666666664
KHDRBS1	54.333333333333336
PITX2	54.333333333333336
GATA6	53.666666666666664
WDR5	53.333333333333336
FOXF1	53.333333333333336
HMGA2	53.333333333333336
KLF13	53.0
HOXA11	52.666666666666664
BRPF1	52.333333333333336
HOXA9	52.333333333333336
TSC22D1	51.333333333333336
SPEN	51.0
SEC14L2	51.0
CREB3L1	50.666666666666664
HNRNPD	50.666666666666664
AIRE	50.333333333333336
NR4A1	50.0
TSG101	50.0
KLF14	50.0
EED	50.0
MEIS1	50.0
FOSB	49.333333333333336
NFKB1	48.666666666666664
IKBKB	48.666666666666664
NOTCH3	48.0
E2F6	48.0
PPARGC1A	48.0
TLX1	48.0
RFX5	47.333333333333336
KLF10	47.333333333333336
HOXD3	47.333333333333336
ZNF410	47.0
SHOX	47.0
SPIC	47.0
ATF3	46.666666666666664
USF2	46.666666666666664
HHEX	46.333333333333336
TRIM28	46.333333333333336
FOSL2	46.333333333333336
KLF15	46.333333333333336
MSX2	46.0
SALL4	46.0
ING4	46.0
SNIP1	46.0
NFYA	45.0
MAZ	45.0
NFYB	44.666666666666664
NKX2-5	44.666666666666664
HIPK2	44.666666666666664
TOB1	44.666666666666664
NFIX	44.333333333333336
HOXD1	44.333333333333336
FOXQ1	44.333333333333336
MYOCD	44.333333333333336
MED1	44.0
NFATC1	44.0
DEAF1	44.0
HINFP	44.0
ZNF350	43.333333333333336
HOXD13	43.333333333333336
MTA2	43.333333333333336
GATA1	43.0
BRCA1	42.666666666666664
HOXA10	42.333333333333336
PLAGL2	42.333333333333336
SATB1	42.0
DBP	42.0
ONECUT2	41.666666666666664
SREBF1	41.666666666666664
HTATIP2	41.666666666666664
PCGF2	41.666666666666664
CDCA7L	41.333333333333336
TFAP2B	41.0
NR1I3	41.0
USF1	40.666666666666664
FOXG1	40.666666666666664
LHX2	40.666666666666664
MAFG	40.333333333333336
GABPB1	40.333333333333336
POU3F1	40.0
NR1I2	40.0
PAX1	40.0
EWSR1	39.333333333333336
HOXC6	39.333333333333336
BCL3	39.333333333333336
NFKBIA	39.0
PARP1	39.0
NAB2	39.0
KLF8	39.0
GATA2	38.666666666666664
PHOX2A	38.666666666666664
CUX1	38.333333333333336
TFCP2	38.333333333333336
ETV4	38.333333333333336
GBX2	38.333333333333336
HDAC9	38.0
CDX1	38.0
CHD8	38.0
NFYC	37.666666666666664
PHF8	37.333333333333336
HEY1	37.333333333333336
CEBPA	37.0
GSC	37.0
THRA	37.0
TFAP2C	37.0
TAF4	37.0
AIP	36.666666666666664
MED23	36.666666666666664
NUPR1	36.666666666666664
SMAD7	36.333333333333336
RARG	36.333333333333336
HES6	36.333333333333336
KCNIP3	36.0
HEY2	36.0
FOXN1	36.0
CBFA2T3	36.0
CREG1	35.666666666666664
NR4A2	35.666666666666664
NRL	35.666666666666664
ZHX2	35.333333333333336
PIAS3	35.333333333333336
COPS5	35.333333333333336
NELFCD	35.0
CDX2	35.0
TFAP2A	35.0
GFI1B	34.666666666666664
POU2F3	34.666666666666664
KAT5	34.666666666666664
HOPX	34.333333333333336
PITX3	34.333333333333336
MAX	33.666666666666664
DEDD	33.666666666666664
ISL1	33.666666666666664
MEN1	33.666666666666664
NPAS2	33.666666666666664
ZNF202	33.333333333333336
CBX8	33.333333333333336
PAX6	33.0
PA2G4	33.0
LEF1	32.666666666666664
MECP2	32.333333333333336
LMO3	32.333333333333336
CREM	32.0
MYCN	32.0
NR2F2	32.0
SIRT2	32.0
FOXO3	32.0
ATF5	31.666666666666668
ARID3A	31.666666666666668
HAX1	31.666666666666668
ING1	31.333333333333332
URI1	31.333333333333332
MAFA	31.0
PAX3	31.0
ASCL1	30.666666666666668
TP73	30.666666666666668
MXI1	30.666666666666668
SP2	30.333333333333332
NKX2-3	30.0
NPAS3	30.0
BRD7	30.0
VDR	30.0
SATB2	30.0
TBR1	30.0
TEF	30.0
MDM2	30.0
PIAS4	30.0
FOXL2	29.666666666666668
SOX5	29.666666666666668
TRIM16	29.666666666666668
SUPT3H	29.333333333333332
CREB3	29.333333333333332
IRF6	29.333333333333332
PAX2	29.333333333333332
POU3F2	29.333333333333332
HNF1A	29.333333333333332
WT1	29.0
LHX3	29.0
NCOA6	29.0
ESRRG	29.0
ANKRD1	29.0
UTF1	29.0
GCM1	28.666666666666668
XRCC6	28.666666666666668
CITED2	28.333333333333332
GZF1	28.333333333333332
YEATS4	28.333333333333332
TFDP3	28.0
POU3F4	28.0
CHD4	28.0
ELK1	28.0
NKX2-1	28.0
SIM2	27.666666666666668
NKX3-1	27.666666666666668
RFX2	27.666666666666668
OLIG2	27.333333333333332
FOXD3	27.333333333333332
IRF9	27.333333333333332
FOXE1	27.333333333333332
RFXAP	27.333333333333332
NEUROG3	27.0
PHF10	27.0
JARID2	27.0
NEUROD1	27.0
NANOG	26.666666666666668
HNF1B	26.666666666666668
NR5A1	26.666666666666668
DAXX	26.666666666666668
HOXB13	26.666666666666668
MYF6	26.333333333333332
TBP	26.333333333333332
TIAL1	26.333333333333332
NFE2	26.333333333333332
ELF3	26.333333333333332
KDM2A	26.0
GATA5	26.0
SP7	26.0
NR1H4	26.0
CNBP	26.0
HNF4G	26.0
NFE2L1	26.0
HMGN1	26.0
NHLH2	25.666666666666668
CRABP2	25.666666666666668
MYOG	25.666666666666668
NPM1	25.666666666666668
PITX1	25.333333333333332
FHL2	25.333333333333332
EGF	25.333333333333332
HSF2	25.333333333333332
ING2	25.0
HDAC1	25.0
SOX2	25.0
PLAG1	24.666666666666668
DDX5	24.666666666666668
BCL6	24.666666666666668
GATA4	24.666666666666668
HES1	24.333333333333332
TBL1X	24.333333333333332
RELA	24.333333333333332
DNMT3L	24.333333333333332
NR0B1	24.333333333333332
SNW1	24.333333333333332
ZIC3	24.333333333333332
HDAC3	24.0
MLLT3	24.0
APEX1	23.666666666666668
TGIF1	23.666666666666668
MTA3	23.666666666666668
DDIT3	23.666666666666668
EVX1	23.333333333333332
FIGLA	23.333333333333332
ID2	23.333333333333332
OTX2	23.333333333333332
NR0B2	23.333333333333332
ONECUT1	23.0
HNF4A	23.0
PCBD1	23.0
DLX4	22.666666666666668
POU1F1	22.666666666666668
MXD1	22.666666666666668
ARX	22.666666666666668
MYOD1	22.333333333333332
MLXIPL	22.333333333333332
ECD	22.0
BARX2	21.666666666666668
ZBTB2	21.666666666666668
FOXA2	21.666666666666668
MBD2	21.333333333333332
RBBP7	21.333333333333332
NKX2-2	21.0
FOXI1	21.0
FOXA3	21.0
NFRKB	21.0
HOXC11	20.666666666666668
PAX8	20.666666666666668
TRIB3	20.666666666666668
KLF1	20.333333333333332
HOXB1	20.333333333333332
SALL3	20.333333333333332
PAWR	20.333333333333332
CNOT7	20.333333333333332
MLX	20.0
FOXJ1	20.0
HOXC9	19.666666666666668
TCFL5	19.666666666666668
TBX20	19.333333333333332
GTF2B	19.0
NR1D1	18.666666666666668
DLX3	18.666666666666668
SMARCA1	18.666666666666668
CTCFL	18.333333333333332
HOXC13	18.333333333333332
ESRRB	18.333333333333332
AATF	17.666666666666668
SIX1	17.333333333333332
FOXH1	17.333333333333332
ZIC2	17.333333333333332
HOXB7	16.666666666666668
SREBF2	16.0
TP53	15.666666666666666
FOXN4	15.333333333333334
HOXC10	14.666666666666666
ZNF239	14.333333333333334
SSX2	12.666666666666666
HOXB4	8.0
