,0
1699,APEX1
1700,OBSL1
1701,WIPI2
1702,TMEM219
1703,PML
1704,KIAA0907
1705,VDAC3
1706,ERP29
1707,RSRC2
1708,FOXN3
1709,ARID1B
1710,LIMA1
1711,HDAC6
1712,RRAGA
1713,R3HDM2
1714,PCF11
1715,TUBGCP2
1716,ANP32A
1717,LAMTOR1
1718,GNA11
1719,DYNC1I2
1720,CAMK2G
1721,ARIH1
1722,GOT2
1723,GGNBP2
1724,ATP5H
1725,LRCH4
1726,TRIM56
1727,SMARCA5
1728,PSMA1
1729,ZDHHC5
1730,USP36
1731,CYTH1
1732,EGLN2
1733,BMPR2
1734,AGO2
1735,TMEM50A
1736,PDS5A
1737,HNRNPAB
1738,SASH1
1739,PPM1G
1740,MDN1
1741,BAG1
1742,CAMKK2
1743,KANK1
1744,AKAP9
1745,RAD23A
1746,PDLIM1
1747,CUTA
1748,CTSA
1749,SGK1
1750,PRPF38B
1751,DBN1
1752,RPS6KA2
1753,PRDM2
1754,UQCRH
1755,RPL39
1756,UBAP1
1757,QRICH1
1758,IGF1R
1759,SLC44A1
1760,TCF4
1761,TBC1D20
1762,BRI3
1763,TM9SF4
1764,SLC6A8
1765,PKP4
1766,SLC25A36
1767,MYADM
1768,ARHGEF11
1769,ADI1
1770,MAP3K11
1771,RAB21
1772,SUMO3
1773,WTAP
1774,TSC1
1775,IL1R1
1776,FAM192A
1777,GOLPH3
1778,SYNM
1779,SNRPD2
1780,TMX4
1781,CNPPD1
1782,ATXN10
1783,WBP1L
1784,ATP2C1
1785,AKAP8L
1786,SLC2A3
1787,ENTHD1
1788,GTF2F1
1789,SIRPA
1790,EI24
1791,TRIP10
1792,NADSYN1
1793,VMP1
1794,HYOU1
1795,TBC1D1
1796,GNAQ
1797,MTA2
1798,RAB11FIP3
1799,GSK3A
1800,HSPH1
1801,RHBDD2
1802,TTC37
1803,KHNYN
1804,CCNY
1805,SEPT8
1806,CTIF
1807,YKT6
1808,ABCF1
1809,MAPK14
1810,RPL7L1
1811,ANKLE2
1812,SMARCD2
1813,PDCD4
1814,RALBP1
1815,HMGN1
1816,MAPKAP1
1817,RIC8A
1818,LDB1
1819,AK3
1820,XPO7
1821,WBP11
1822,TXN
1823,PSMD11
1824,KCTD20
1825,NDUFB9
1826,ATXN7L3
1827,LONP1
1828,SPIN1
1829,IDH3B
1830,AHCY
1831,SLC39A13
1832,NUDT16
1833,CCPG1
1834,BZW1
1835,MAOA
1836,ROCK2
1837,POLR2B
1838,YARS
1839,EP400
1840,AGFG1
1841,SLC12A4
1842,UBE2B
1843,PCYT1A
1844,CSNK2A1
1845,DNAJC8
1846,TAF1C
1847,TOX4
1848,MT1X
1849,SMCHD1
1850,MGST3
1851,GATAD2A
1852,CCAR2
1853,FAM168A
1854,ATP13A3
1855,SIK3
1856,MCM7
1857,COPS6
1858,NPC2
1859,GORASP2
1860,RUSC2
1861,GJA1
1862,FASTK
1863,CCND3
1864,RABEP1
1865,DCAF7
1866,NIPBL
1867,TRAK2
1868,MICAL1
1869,UBE2I
1870,NUPR1
1871,EFEMP1
1872,C1orf198
1873,TMEM230
1874,ZC3H13
1875,RIOK3
1876,RBM4
1877,USP5
1878,AHSA1
1879,INSR
1880,IPO9
1881,SH3BP2
1882,CTSF
1883,PRPF40A
1884,FAR1
1885,CLASRP
1886,EIF2S2
1887,SMAD2
1888,UBP1
1889,H2AFZ
1890,FAM102A
1891,CCDC69
1892,DEF8
1893,ARIH2
1894,WDR45
1895,TADA3
1896,SETD3
1897,TNKS2
1898,RHOQ
1899,RTFDC1
1900,ALDH9A1
1901,PCYOX1
1902,MMS19
1903,POLR1D
1904,SLC39A1
1905,SLC25A37
1906,NSD1
1907,RAB18
1908,NOLC1
1909,WFS1
1910,GOLGA8B
1911,DAD1
1912,ELOVL5
1913,TTC17
1914,ATG4B
1915,ATP13A1
1916,ZCCHC24
1917,TMEM63A
1918,FEM1B
1919,ARF6
1920,CD2BP2
1921,GGA1
1922,SERPINH1
1923,SUCLG1
1924,AMD1
1925,GRAMD1A
1926,SMC1A
1927,MBD2
1928,SMARCC1
1929,SNX9
1930,MTOR
1931,STX7
1932,SEPT11
1933,CUL1
1934,ARF5
1935,MBNL2
1936,USP34
1937,MIB2
1938,ANKRD52
1939,PRCP
1940,SYVN1
1941,DBI
1942,SECISBP2L
1943,JMJD1C
1944,TFRC
1945,WIZ
1946,LARP4B
1947,PSIP1
1948,GNA12
1949,GARS
1950,LUC7L
1951,ZNF706
1952,MARCH7
1953,TAX1BP3
1954,FKBP9
1955,DNAJA2
1956,CHD8
1957,PGD
1958,OSBP
1959,PPP1CA
1960,UBE3C
1961,MCM3AP
1962,MAPK1IP1L
1963,STAG2
1964,ATRX
1965,FBXO31
1966,PLIN2
1967,SNRPB
1968,ARHGAP5
1969,NAPA
1970,GIPC1
1971,RHEB
1972,GLO1
1973,NELFB
1974,MTR
1975,RBM26
1976,SCAMP2
1977,HPS1
1978,KAT6A
1979,MDM4
1980,ZBTB38
1981,KDM4B
1982,PEX19
1983,ATP9A
1984,ALAD
1985,CCT5
1986,ARHGEF10L
1987,TOR1AIP1
1988,ABTB1
1989,UBE2Q1
1990,ELN
1991,RTF1
1992,TMEM167A
1993,FOXJ3
1994,GIGYF2
1995,PGRMC2
1996,CDC25B
1997,BCAM
1998,PSME3
1999,PHF2
2000,COX7A2
2001,DNM1L
2002,MAEA
2003,CTSL
2004,MEF2A
2005,PPP4R1
2006,APOE
2007,GRHPR
2008,MAX
2009,FAM210B
2010,XPOT
2011,SECISBP2
2012,PSMA6
2013,ERBB2
2014,ACSS1
2015,JOSD1
2016,USP48
2017,WBP1
2018,FBXO9
2019,H1FX
2020,WDR33
2021,CMTR1
2022,CEBPB
2023,PEAK1
2024,ZDHHC3
2025,ZNF532
2026,FBL
2027,LNPEP
2028,ZDHHC7
2029,UBE4B
2030,ARHGEF17
2031,SLC9A3R2
2032,NR3C1
2033,MAPRE2
2034,FBN1
2035,HLA-DRB1
2036,CPNE3
2037,FBLN5
2038,LRRFIP2
2039,UBR2
2040,C1orf21
2041,NR2C2
2042,GRIPAP1
2043,ROCK1
2044,RAB3GAP1
2045,SEC11A
2046,COX6A1
2047,ULK3
2048,TOM1
2049,AKR1B1
2050,ZHX3
2051,ENGASE
2052,PBX2
2053,NF1
2054,MTFR1L
2055,VARS
2056,SAE1
2057,CRTC3
2058,ECHDC2
2059,RDX
2060,UQCR11
2061,METTL9
2062,RALGAPB
2063,ATG2B
2064,NUDT3
2065,IVD
2066,CLINT1
2067,POMGNT1
2068,RNF19A
2069,WDFY3
2070,HSBP1
2071,ANTXR1
2072,GPCPD1
2073,PPP2R5A
2074,ITSN2
2075,ZBTB7A
2076,PTCD3
2077,CCAR1
2078,PCGF5
2079,PAFAH1B2
2080,NACC2
2081,PPIB
2082,WWP2
2083,SCRN1
2084,UBL5
2085,SLC25A4
2086,CYTH2
2087,SS18
2088,KIF13A
2089,SLMAP
2090,ARAF
2091,ARNT
2092,CPT1A
2093,PDHA1
2094,HIP1R
2095,SART1
2096,ETFA
2097,SNX5
2098,SPG20
2099,PPP1R10
2100,ZFC3H1
2101,NPEPL1
2102,RXRB
2103,MEGF8
2104,CSNK2A2
2105,TRRAP
2106,ARRDC3
2107,COX5A
2108,IKBKB
2109,CPD
2110,PDIA6
2111,NDUFV2
2112,PIK3C2A
2113,ALDH1A1
2114,VTI1B
2115,SELENBP1
2116,NDUFB4
2117,PLXNA1
2118,UBE3A
2119,BANF1
2120,ANKS1A
2121,RPA1
2122,RBM10
2123,STX12
2124,TMEM131
2125,NADK
2126,MON2
2127,FAM50A
2128,WDR11
2129,PRR13
2130,DDX21
2131,FNTA
2132,CRK
2133,FERMT2
2134,ABHD17A
2135,MYH10
2136,PITPNB
2137,PPP6C
2138,FNDC3A
2139,HTATSF1
2140,DLD
2141,HSPA1B
2142,CRISPLD2
2143,DHX38
2144,SIK2
2145,SETD1B
2146,CUL4B
2147,GALNT2
2148,GGA3
2149,USP4
2150,SFSWAP
2151,SDC3
2152,AHDC1
2153,CITED2
2154,ZEB1
2155,RANBP3
2156,PEF1
2157,DDX56
2158,CLK3
2159,FAM107A
2160,RNF220
2161,BIN1
2162,TRA2A
2163,PHKB
2164,LANCL1
2165,HEBP2
2166,USP15
2167,ENTPD4
2168,ARHGEF40
2169,ETS1
2170,GPNMB
2171,ADH1B
2172,FYN
2173,EFR3A
2174,OSBPL2
2175,ZBTB7B
2176,SEC13
2177,PPIG
2178,SPECC1L
2179,XRN2
2180,LRIG1
2181,TMX2
2182,PRKAA1
2183,COX7A2L
2184,TCERG1
2185,CYB5R1
2186,IP6K1
2187,PSME4
2188,SP3
2189,E2F4
2190,PNRC2
2191,STT3A
2192,ELMO2
2193,BOD1L1
2194,NDUFB8
2195,KANSL1
2196,ZNFX1
2197,CCND2
2198,EFTUD2
2199,BNIP3
2200,PTPRS
2201,DEGS1
2202,NEK7
2203,UBE2K
2204,KDM6B
2205,ARL2
2206,TSPO
2207,NUDT21
2208,KLF3
2209,KIAA0232
2210,DRAP1
2211,CASC4
2212,AURKAIP1
2213,PLTP
2214,ZMAT2
2215,UQCRFS1
2216,GTF3A
2217,SOGA1
2218,PSMA4
2219,ENAH
2220,MAFK
2221,BRD8
2222,IFRD1
2223,EIF1AX
2224,GTPBP2
2225,ARID5B
2226,CRAT
2227,COPS7A
2228,LTA4H
2229,METAP2
2230,ANKFY1
2231,B4GALT5
2232,ATF7IP
2233,RNF216
2234,UNC45A
2235,RBMS1
2236,PURB
2237,BNIP2
2238,TOP1
2239,AKAP11
2240,RB1CC1
2241,IFI16
2242,ENO2
2243,SPG21
2244,SPEG
2245,CLASP2
2246,DBNDD2
2247,EIF2A
2248,PTPRM
2249,PRPF3
2250,ELOVL1
2251,CREB3L2
2252,PLP2
2253,EML3
2254,NCLN
2255,IRS2
2256,GYG1
2257,TNXB
2258,CERK
2259,DAAM2
2260,PDDC1
2261,PSMB5
2262,ACSS2
2263,PSMB2
2264,HECTD3
2265,MAN2B2
2266,SRP72
2267,TMEM50B
2268,HSPB8
2269,PPP1R18
2270,RNF114
2271,ANO6
2272,NDUFB10
2273,ACAT1
2274,CLDN6
2275,DCTN5
2276,FUNDC2
2277,ASAP1
2278,EMD
2279,UBN1
2280,COX7B
2281,APEH
2282,SEMA4B
2283,SPATA20
2284,ID2
2285,UFC1
2286,ICMT
2287,FYTTD1
2288,ACOX1
2289,CDC16
2290,LIMS2
2291,UACA
2292,SIN3A
2293,GRB10
2294,MTUS1
2295,ELAC2
2296,ATPIF1
2297,TXN2
2298,UBR3
2299,ENDOD1
2300,TNFAIP1
2301,JAG1
2302,HDAC1
2303,EIF6
2304,DDIT4
2305,PDIA4
2306,PSMC2
2307,ZNF592
2308,TINAGL1
2309,CAMK2D
2310,PBX1
2311,RPRD1A
2312,PHRF1
2313,CXXC1
2314,RTCB
2315,EFHD2
2316,SLC39A14
2317,TBC1D2B
2318,NUP214
2319,KCMF1
2320,IL4R
2321,MXRA8
2322,VPS13A
2323,RAB13
2324,EHMT1
2325,ATRAID
2326,CCNG1
2327,ELMSAN1
2328,PSMA2
2329,MAP3K6
2330,MYO1D
2331,MED13
2332,CDC42BPA
2333,RUFY3
2334,ODC1
2335,UBL3
2336,PELP1
2337,PTPN1
2338,HIF1AN
2339,CCDC92
2340,FLCN
2341,ELP2
2342,RBM23
2343,PPARD
2344,SMAP2
2345,CHPF
2346,CCDC6
2347,FYCO1
2348,CCSER2
2349,APBB1
2350,ATP1B1
2351,MAP3K3
2352,VASP
2353,BSCL2
2354,PAF1
2355,DCTN4
2356,RPS6KA3
2357,ATP6V1G1
2358,ACSL3
2359,PCMT1
2360,SCPEP1
2361,LIMK2
2362,ZNF316
2363,SF3A2
2364,LMOD1
2365,SAP30BP
2366,POMP
2367,RNF4
2368,ARHGAP23
2369,MFAP4
2370,RMND5A
2371,NOC2L
2372,RNF115
2373,XAB2
2374,MRPS25
2375,UNC13B
2376,RBM42
2377,SUPT7L
2378,BTBD1
2379,YAP1
2380,TXNL1
2381,AP1M1
2382,ADAM10
2383,SFXN3
2384,PDGFRA
2385,DHRS3
2386,CSRNP1
2387,TOMM6
2388,ARMCX3
2389,ANKRD12
2390,RETSAT
2391,GYS1
2392,PCMTD1
2393,UFM1
2394,DENND3
2395,TCF12
2396,PCMTD2
2397,DUSP22
2398,TOB1
2399,DGKD
2400,GNAI3
2401,MAML1
2402,SSH1
2403,TP53I11
2404,MYOF
2405,DAPK3
2406,MAP3K2
2407,SLC35E2B
2408,ARHGAP17
2409,PHF12
2410,FAM160A2
2411,SMPD4
2412,CRTC2
2413,THOC2
2414,AGRN
2415,NCOA6
2416,SF3A3
2417,MIA3
2418,NR2F2
2419,EXOSC10
2420,PHIP
2421,RNASE1
2422,PPP1R15B
2423,SOS1
2424,SPG11
2425,FBXO18
2426,FAM20B
2427,SIPA1L1
2428,ITCH
2429,POLD2
2430,MFSD10
2431,CEP350
2432,TRAF7
2433,ARFGEF2
2434,LTBR
2435,GPS2
2436,MICAL2
2437,KCTD2
2438,EIF2B5
2439,OPA1
2440,GSTO1
2441,TEX2
2442,NUP188
2443,TUBA4A
2444,HEG1
2445,TGFBI
2446,PPM1B
2447,C9orf78
2448,RHOBTB3
2449,KDM1A
2450,ACAA2
2451,CORO1B
2452,BICD2
2453,BUB3
2454,TATDN2
2455,RSL24D1
2456,ABI1
2457,MBOAT7
2458,ZC3H7A
2459,VPS26B
2460,KEAP1
2461,TMED7
2462,PCNT
2463,CLK2
2464,KIAA2013
2465,AAK1
2466,DAP3
2467,SNX27
2468,USP14
2469,DARS
2470,TTC14
2471,SLC23A2
2472,PSMC6
2473,SLC25A29
2474,UBE3B
2475,SPCS1
2476,ATM
2477,FRYL
2478,TMEM14C
2479,DLG1
2480,LRRC47
2481,HDAC2
2482,BCAR1
2483,UBE2M
2484,SDC2
2485,NNT
2486,CPEB4
2487,PTPN18
2488,NDUFB11
2489,SULF2
2490,ZNF358
2491,DDX46
2492,NUB1
2493,MED16
2494,LEMD2
2495,ID3
2496,TBC1D10B
2497,CDK5RAP2
2498,MAN2B1
2499,WWC3
2500,DNAJC13
2501,MID1IP1
2502,NLGN2
2503,LAP3
2504,ITGA3
2505,SRI
2506,IKBKAP
2507,AMOTL1
2508,MYBBP1A
2509,COASY
2510,SDHB
2511,SNN
2512,ASCC2
2513,DNAJC7
2514,PLXNA3
2515,DPP9
2516,MOGS
2517,SUMO1
2518,SMU1
2519,AP3S2
2520,AKR1A1
2521,NELFCD
2522,TBC1D5
2523,TRMT112
2524,COTL1
2525,MKL1
2526,NCOA3
2527,PREX1
2528,FKBP15
2529,USP33
2530,HLA-DPA1
2531,ELAVL1
2532,NARF
2533,IDH3G
2534,AHCTF1
2535,COPS2
2536,CD55
2537,FBXW11
2538,ZNF609
2539,SAR1B
2540,POLRMT
2541,BTBD6
2542,OXSR1
2543,DIP2A
2544,UBE2N
2545,LTBP2
2546,RSU1
2547,POLR2L
2548,YY1AP1
2549,ORMDL3
2550,SLC25A1
2551,R3HDM4
2552,EGFR
2553,CYTH3
2554,DDR2
2555,RNF44
2556,NSA2
2557,GNG12
2558,CDK13
2559,STOML2
2560,ABI2
2561,LPGAT1
2562,WSB2
2563,RAPGEF2
2564,PSEN1
2565,HELZ
2566,TLE3
2567,ARPC1B
2568,SUMF2
2569,CFD
2570,HEXB
2571,PMPCB
2572,CFL2
2573,GBP2
2574,CSE1L
2575,SPOP
2576,HAX1
2577,NDUFB7
2578,YTHDF3
2579,SPATS2L
2580,PPP1R7
2581,CHD9
2582,WASL
2583,COG4
2584,SLC20A2
2585,PSMB6
2586,CNOT8
2587,PCBP4
2588,PCIF1
2589,NDUFS8
2590,ATP6V1F
2591,TMEM129
2592,CKAP4
2593,STARD3
2594,IGFBP3
2595,GFPT1
2596,RALB
2597,HARS
2598,NFAT5
2599,NUTF2
2600,FAM213A
2601,PEX5
2602,DDX41
2603,TGFBR3
2604,MARK2
2605,CC2D1A
2606,ZBED1
2607,PARP14
2608,ADRM1
2609,KAT7
2610,CNOT2
2611,ARHGDIB
2612,RASSF4
2613,SPPL3
2614,PSME2
2615,PANK3
2616,GTF3C5
2617,CXCL12
2618,MRPS27
2619,MMADHC
2620,KLF4
2621,VCAN
2622,LAMA2
2623,FZR1
2624,NR1D1
2625,MKL2
2626,IER2
2627,CMIP
2628,ERC1
2629,TMEM8A
2630,FAM32A
2631,C14orf159
2632,AKT3
2633,PREB
2634,NFIB
2635,FBXO32
2636,HOOK3
2637,MTMR4
2638,PPP2R5D
2639,NDUFC2
2640,GIT2
2641,GATAD2B
2642,SLC2A4RG
2643,ATRN
2644,MRVI1
2645,PPFIBP1
2646,ARFGEF1
2647,GID8
2648,PGAM1
2649,NFX1
2650,ACACA
2651,ARL1
2652,CHD6
2653,EIF1B
2654,CLCN3
2655,LETMD1
2656,MAT2B
2657,LGMN
2658,PARP10
2659,ZBTB44
2660,RCOR3
2661,PLXNA2
2662,CFH
2663,RPS19BP1
2664,PTK2B
2665,MTA1
2666,GTPBP6
2667,POLR2C
2668,DMAP1
2669,SLC11A2
2670,WDR83OS
2671,SLC25A11
2672,ATXN2
2673,MROH1
2674,PSMC4
2675,EXT2
2676,GNA13
2677,GAPVD1
2678,IRF3
2679,PPFIA1
2680,KRTCAP2
2681,CERS2
2682,MED28
2683,MED29
2684,ST3GAL1
2685,ATG2A
2686,TBCB
2687,DDAH2
2688,BRD7
2689,RALGAPA2
2690,VEZF1
2691,NSUN2
2692,TMEM181
2693,ZNF395
2694,PMPCA
2695,BABAM1
2696,ADCY6
2697,VPS26A
2698,NCBP2
2699,LMO4
2700,EHMT2
2701,SLC41A1
2702,UROD
2703,ZCCHC14
2704,ATPAF1
2705,FAM134C
2706,SLC35C2
2707,ZMYND8
2708,DTX3
2709,KLHL24
2710,ZNF146
2711,LRRC59
2712,MOV10
2713,WDR59
2714,NFIA
2715,MSI2
2716,KDSR
2717,LIFR
2718,SMARCD1
2719,POLG
2720,CD34
2721,CCNT2
2722,PITHD1
2723,MRPL41
2724,DNAJB12
2725,RABGGTB
2726,TRIM33
2727,VPS11
2728,CHURC1
2729,EPM2AIP1
2730,TM4SF1
2731,NET1
2732,HMGB2
2733,SEC23A
2734,HADH
2735,N4BP1
2736,VPS36
2737,RNF146
2738,COL5A1
2739,NAA60
2740,PLEKHO1
2741,ACO1
2742,MAN1B1
2743,UBE2J1
2744,EXOC4
2745,CCDC93
2746,HIP1
2747,TEAD1
2748,S100A16
2749,CDK10
2750,FXR2
2751,CDC42EP1
2752,CCDC80
2753,USP10
2754,TMUB2
2755,CACUL1
2756,CBX1
2757,FLNC
2758,BCKDK
2759,TSG101
2760,EFEMP2
2761,ITGA1
2762,MINOS1
2763,IGSF8
2764,ANKRD28
2765,PPP2R2A
2766,CLSTN3
2767,GBAS
2768,CLCN7
2769,PODXL
2770,NDUFA5
2771,PYCR2
2772,NME4
2773,PLEKHG3
2774,AKIRIN1
2775,MYSM1
2776,POGK
2777,CSF1
2778,UGGT1
2779,CUL3
2780,ATXN1
2781,PEPD
2782,SESTD1
2783,DCTD
2784,CHKB
2785,ABHD12
2786,SLC4A2
2787,ATP5J
2788,ZNF219
2789,LAMTOR4
2790,STMN1
2791,SEMA4C
2792,ATF7
2793,NELFE
2794,PPP3CA
2795,RNF13
2796,SESN3
2797,SLC48A1
2798,MICU1
2799,AMZ2
2800,RIF1
2801,ITSN1
2802,IRF2BPL
2803,IPO13
2804,EEF2K
2805,ERCC3
2806,SLC12A7
2807,SMIM14
2808,FBXO3
2809,C14orf2
2810,IGBP1
2811,SRGAP2
2812,AKT1S1
2813,SNW1
2814,FAM129A
2815,LHFP
2816,CCDC124
2817,PIK3IP1
2818,DNAJC3
2819,NDUFA1
2820,PPP1R11
2821,FOXP1
2822,TTYH3
2823,SWAP70
2824,BCL9L
2825,NAV1
2826,SRGN
2827,SLC6A6
2828,PTDSS1
2829,MDM2
2830,URI1
2831,RLIM
2832,AP2S1
2833,ANKZF1
2834,ARRDC2
2835,ADARB1
2836,SRM
2837,USP20
2838,LAS1L
2839,CHMP5
2840,BBX
2841,GNL3
2842,SART3
2843,PDCD6
2844,GOSR2
2845,SMARCD3
2846,DOCK1
2847,CNOT3
2848,PTAR1
2849,YTHDF1
2850,NFIL3
2851,EXTL3
2852,COL4A3BP
2853,SEC24B
2854,PPIF
2855,TMEM167B
2856,FOXO1
2857,RIMKLB
2858,SCAMP4
2859,RBM14
2860,HECA
2861,SLC30A9
2862,LMBRD1
2863,NUP153
2864,UBQLN4
2865,IPO8
2866,ABCF2
2867,PGM1
2868,MRC2
2869,STXBP1
2870,SAMD4A
2871,ASS1
2872,PIM1
2873,YIPF4
2874,CAPN15
2875,BCAP29
2876,TBCA
2877,TJAP1
2878,SFT2D2
2879,MAFG
2880,IFNAR1
2881,NEURL4
2882,ACP1
2883,SDHD
2884,DDHD2
2885,FAM208B
2886,RNF31
2887,MEPCE
2888,GPD1L
2889,SLAIN2
2890,BCL2L13
2891,ANKRD40
2892,TOR1AIP2
2893,HSDL2
2894,PIGQ
2895,GSK3B
2896,GLTP
2897,ATMIN
2898,DAXX
2899,TNRC6B
2900,PPTC7
2901,ARFGAP3
2902,ZFAND6
2903,FBLN2
2904,RC3H2
2905,ELK4
2906,PPM1F
2907,SSB
2908,FBXO21
2909,FOXK2
2910,EMILIN1
2911,PKIG
2912,MAP2K3
2913,STARD9
2914,PHPT1
2915,PSMD6
2916,TAF1D
2917,GNG5
2918,BRD1
2919,DHX16
2920,MYO5A
2921,DDX18
2922,TCEA1
2923,TRIM27
2924,GAB2
2925,FAM8A1
2926,RNF38
2927,ATF6
2928,WIPF2
2929,IDI1
2930,PLXDC2
2931,TRIB2
2932,SLC2A1
2933,FOXK1
2934,BCL7B
2935,FAM219A
2936,TMEM165
2937,AP3S1
2938,SNRK
2939,GPATCH2L
2940,TRIM25
2941,GPR108
2942,MCMBP
2943,RING1
2944,MAN1A1
2945,SERPINB1
2946,EIF4A3
2947,PIP5K1A
2948,RANBP9
2949,CIB1
2950,NEO1
2951,RBM8A
2952,INPP5K
2953,ACSL4
2954,ZBTB40
2955,S100A13
2956,PIN1
2957,UBAC1
2958,MRFAP1L1
2959,GDE1
2960,WLS
2961,ING5
2962,PLEKHA1
2963,CNN2
2964,TMBIM4
2965,TINF2
2966,SCAF8
2967,LPCAT1
2968,PARVA
2969,ACAA1
2970,LRRC32
2971,JADE2
2972,ATXN1L
2973,TCOF1
2974,SNX2
2975,STK24
2976,UBFD1
2977,FUBP3
2978,HSPE1
2979,RNF141
2980,CDC27
2981,ATP11A
2982,CLCN6
2983,CCNDBP1
2984,PERP
2985,AGO1
2986,TRAPPC1
2987,KCTD3
2988,ATP5J2
2989,UBE2E1
2990,EIF2S1
2991,LYST
2992,C7
2993,PPP3R1
2994,KLHDC10
2995,APBB2
2996,USP53
2997,ITGA6
2998,COPS8
2999,ABCF3
3000,RCN1
3001,ZNHIT1
3002,SLC25A28
3003,STX4
3004,ERLEC1
3005,RPRD2
3006,NCK2
3007,LDHA
3008,NCDN
3009,ATP6V1A
3010,ITPR1
3011,KDM5A
3012,CLIP4
3013,TACC2
3014,ZBTB47
3015,FSTL3
3016,DGAT1
3017,NDUFS3
3018,WWP1
3019,MSRB3
3020,URM1
3021,FAM53B
3022,TGFB1
3023,SBNO1
3024,SAT2
3025,DR1
3026,EIF3J
3027,OCRL
3028,PISD
3029,TMEM9
3030,KAT2B
3031,SMAD5
3032,ERP44
3033,ANXA4
3034,KDM5B
3035,CREBL2
3036,CAPRIN2
3037,TBC1D16
3038,SPTLC2
3039,BBS2
3040,TPP2
3041,HMG20B
3042,GON4L
3043,KXD1
3044,ZC3H15
3045,KBTBD2
3046,TLE1
3047,PPP4C
3048,DOCK6
3049,NIN
3050,SYF2
3051,KLF2
3052,ERF
3053,DPF2
3054,OSBPL8
3055,FRY
3056,DESI1
3057,SMC3
3058,USP25
3059,SESN1
3060,CCDC14
3061,HEXIM1
3062,DCXR
3063,MTSS1
3064,FNDC3B
3065,OSBPL1A
3066,ARL8A
3067,COL12A1
3068,JADE1
3069,CIPC
3070,CHPT1
3071,NDRG3
3072,TCF3
3073,ORMDL1
3074,CDIP1
3075,UBAC2
3076,C20orf194
3077,DHRS7
3078,AIP
3079,GALNT1
3080,TFDP1
3081,KIAA1147
3082,ATG16L2
3083,SAMD8
3084,DNPEP
3085,SEC22B
3086,RICTOR
3087,TUBB6
3088,FH
3089,UBE2E3
3090,ETNK1
3091,NFATC4
3092,PTP4A3
3093,COL5A3
3094,LSM4
3095,CCM2
3096,CDC34
3097,SHARPIN
3098,OBSCN
3099,FTO
3100,PON2
3101,BET1L
3102,SUDS3
3103,PPP1R2
3104,NFATC2IP
3105,WDR48
3106,UQCRQ
3107,MAP4K5
3108,RAB5A
3109,PAN3
3110,SNX33
3111,SEC22C
3112,PDCD5
3113,PKD2
3114,TSN
3115,FPGS
3116,NCOA2
3117,OXR1
3118,ABCC1
3119,CES2
3120,KPNA1
3121,TMEM63B
3122,KIFC3
3123,EPS15L1
3124,RRAS
3125,MUM1
3126,UBE2O
3127,RAB35
3128,IWS1
3129,PPP5C
3130,PRKAR2A
3131,PATL1
3132,EIF2B1
3133,SMARCB1
3134,FAM208A
3135,UBXN7
3136,ATP1A2
3137,SRSF8
3138,ZFYVE21
3139,KIF3B
3140,MOB3A
3141,PRKAB2
3142,EGFL7
3143,PRCC
3144,PDHB
3145,NEDD9
3146,KLF10
3147,NDUFA9
3148,DNMT1
3149,MCCC2
3150,BRAT1
3151,URGCP
3152,PIP4K2A
3153,CNIH1
3154,FAM199X
3155,EML4
3156,CTCF
3157,ATP2B1
3158,SOS2
3159,TMCO3
3160,C1QBP
3161,PSMB3
3162,SMURF1
3163,EMC3
3164,MAGT1
3165,CTDSPL
3166,MCF2L
3167,PAICS
3168,EPG5
3169,ARMC8
3170,PTOV1
3171,VPS41
3172,ADAM33
3173,TAF1
3174,CTBP2
3175,UPF2
3176,WIPF1
