,0
1676,CBWD3
1677,NHLRC1
1678,VIPR2
1679,AIFM3
1680,IKZF3
1681,TNFAIP6
1682,NUTM2D
1683,OBP2B
1684,KIAA0825
1685,FNDC1
1686,CST7
1687,CD33
1688,PCDH19
1689,AJAP1
1690,ALG10
1691,XPNPEP2
1692,ZNF286B
1693,KIF19
1694,AKR7A3
1695,CCDC134
1696,NRG1
1697,CXXC4
1698,GPRIN1
1699,TRPM6
1700,ZNF296
1701,PRLR
1702,C10orf142
1703,ABCC8
1704,ASXL3
1705,RNF32
1706,ASGR1
1707,SCG2
1708,CASC10
1709,MTRNR2L12
1710,FAT3
1711,ST6GALNAC1
1712,PIF1
1713,LAMA1
1714,KLKB1
1715,ATP1A3
1716,SLC38A11
1717,KRT17
1718,SPATA6L
1719,PRR26
1720,SLIT1
1721,ZSCAN5DP
1722,TPH1
1723,CCR10
1724,ZNF573
1725,ITGA2B
1726,RNFT2
1727,C1QTNF2
1728,ACSL6
1729,ANKLE1
1730,GOLGA6L9
1731,VNN2
1732,CCNB2
1733,CH25H
1734,EXOC3L2
1735,BEAN1
1736,TTC25
1737,ESRP2
1738,MAP10
1739,FAM71F2
1740,IGSF11
1741,ANKRD53
1742,LRRC37A
1743,CENPW
1744,CCDC157
1745,AQP9
1746,HEXIM2
1747,TRHDE
1748,BFSP1
1749,NPAS3
1750,CTNND2
1751,KCNIP4
1752,ZP3
1753,UBBP4
1754,MRAP2
1755,TNFSF14
1756,C12orf60
1757,HCN2
1758,KCNJ15
1759,GNLY
1760,KIAA1549L
1761,PCDHB5
1762,ARHGDIG
1763,C17orf107
1764,DGKI
1765,SULT1C4
1766,GATA3
1767,EFNB3
1768,PRSS27
1769,VSNL1
1770,GRIK2
1771,C12orf71
1772,GDPD1
1773,EPCAM
1774,TRIM36
1775,FOXA1
1776,GINS2
1777,TTC34
1778,MAEL
1779,SEMA5B
1780,CHRM3
1781,IQCJ-SCHIP1
1782,ZC3H12D
1783,MNS1
1784,CYP2D6
1785,SUSD3
1786,FLRT1
1787,NPTX1
1788,PCP4L1
1789,TNFRSF11B
1790,ARL17A
1791,C17orf53
1792,CCDC154
1793,NAGS
1794,REM1
1795,ALDH8A1
1796,MARVELD2
1797,ADAMTS14
1798,PCDHGA9
1799,C2orf27A
1800,GPR75
1801,CNNM1
1802,KBTBD8
1803,MARCO
1804,CDNF
1805,PTPN5
1806,DOC2A
1807,SCNN1B
1808,SDR42E1
1809,EBLN2
1810,RNF39
1811,CCDC13
1812,LIPG
1813,PCDHGA11
1814,CNTN2
1815,MMP25
1816,GPR137C
1817,SIX4
1818,CARD14
1819,PHOSPHO2
1820,ITGB1BP2
1821,VASH2
1822,ALOX15B
1823,C5orf34
1824,EFCAB6
1825,PIP5KL1
1826,RTN4RL2
1827,TMEM63C
1828,EXTL1
1829,ETV4
1830,DLEU1
1831,TRIM17
1832,SLC23A3
1833,WNT4
1834,TRIP13
1835,IGFN1
1836,MYOZ3
1837,FAXC
1838,FSIP2
1839,CYP2S1
1840,CACNA1I
1841,BRCA2
1842,ADORA2B
1843,KCNA5
1844,OPN3
1845,C4orf48
1846,WISP1
1847,HS6ST3
1848,SLC16A11
1849,C11orf98
1850,ZNF835
1851,PLK4
1852,COLEC11
1853,ALB
1854,TRPV4
1855,USP44
1856,LURAP1
1857,HAS2
1858,LTK
1859,ACSBG1
1860,HIST4H4
1861,LGALS4
1862,ST6GALNAC2
1863,KBTBD12
1864,CXCL8
1865,CCDC78
1866,FRRS1
1867,ZNF233
1868,ALOX12
1869,COCH
1870,CCDC65
1871,LAG3
1872,FPR3
1873,SCN5A
1874,SEPT3
1875,PIPOX
1876,TACR2
1877,HOXB4
1878,SLC16A8
1879,C9orf116
1880,ARMS2
1881,PRRT4
1882,BMX
1883,LY6G6F
1884,FCN1
1885,IQGAP3
1886,ITK
1887,ACKR2
1888,NDST3
1889,MTRNR2L8
1890,REM2
1891,HAND2
1892,CSF2RA
1893,GALNT8
1894,PTGES3L
1895,GBP5
1896,FAM171A2
1897,RORB
1898,ATP2B2
1899,TSSK4
1900,TRABD2A
1901,APOBEC3D
1902,SLITRK5
1903,NRL
1904,CALB2
1905,GRIN2D
1906,MAST1
1907,RIMS4
1908,RXRG
1909,S100A2
1910,ZNF572
1911,ARMC12
1912,CCDC138
1913,HPX
1914,ASB14
1915,CHGB
1916,CHMP4C
1917,CSMD2
1918,SLC9A3
1919,MRO
1920,ESPN
1921,RNF175
1922,CCDC15
1923,DUOX2
1924,HUNK
1925,RTP4
1926,CECR6
1927,HAPLN2
1928,MUC3A
1929,CCR7
1930,PCDHB10
1931,KRT15
1932,PRELID2
1933,TLCD1
1934,LRP1B
1935,LYG1
1936,NKAPL
1937,ESR2
1938,CHRNA10
1939,GAS2
1940,RAB3C
1941,LCN6
1942,CXCL1
1943,ATRNL1
1944,CCDC96
1945,SCN2B
1946,LRRC10B
1947,PI15
1948,SRSF12
1949,PTCHD1
1950,TFF3
1951,HP
1952,CDKL1
1953,F5
1954,EPHA7
1955,MCMDC2
1956,KLHL30
1957,CACNA1G
1958,OCLN
1959,SLC16A12
1960,NAIP
1961,C6orf141
1962,FAM86B1
1963,FAM160A1
1964,GJB2
1965,GLT1D1
1966,PET117
1967,PBX4
1968,NAT1
1969,FCN3
1970,DRP2
1971,FAM162B
1972,NIM1K
1973,TP63
1974,CCDC144A
1975,IGSF21
1976,ACOT4
1977,HLA-DOB
1978,ATP2C2
1979,CRYM
1980,RDH16
1981,RHBDL3
1982,CTNNA3
1983,HIST1H3E
1984,DAPP1
1985,BEND6
1986,SOGA3
1987,GINS1
1988,PCDHB7
1989,PPFIA2
1990,MT3
1991,EIF5AL1
1992,PCK1
1993,PCDHGA5
1994,INHA
1995,CUZD1
1996,ESPL1
1997,CD6
1998,SPINK5
1999,DNAH14
2000,IGF1
2001,MEI1
2002,RANBP3L
2003,CHAC2
2004,ZNF843
2005,MRPL53
2006,GALNT14
2007,PEX5L
2008,CLDND2
2009,SLC52A3
2010,ABCB4
2011,GAL3ST1
2012,CDH3
2013,PDIA2
2014,CLEC10A
2015,RMI2
2016,TRPM3
2017,C6
2018,PEBP4
2019,EYA4
2020,KIF15
2021,CYP51A1
2022,GRAP2
2023,ICAM5
2024,ILDR2
2025,MYCBPAP
2026,FAM167A
2027,MDGA2
2028,PCDHGB2
2029,ZNF311
2030,CASS4
2031,PCP4
2032,DIRC3
2033,MEX3A
2034,DLK2
2035,CHRNE
2036,SCRT1
2037,PROM1
2038,SIRPB1
2039,KRT13
2040,IQCA1
2041,SKIDA1
2042,CDHR4
2043,BTC
2044,CCRL2
2045,CORIN
2046,HOXC4
2047,RAD51AP1
2048,CPA3
2049,KLRG1
2050,CDKN3
2051,EFHC2
2052,TESPA1
2053,PCDH10
2054,PRR11
2055,NME9
2056,ARL2BP
2057,UHRF1
2058,GRIP1
2059,WNT10B
2060,SYT2
2061,KIFC1
2062,NKG7
2063,GLIPR1L2
2064,SH2D2A
2065,MYL2
2066,GET4
2067,CNIH2
2068,SIK1
2069,SULT1B1
2070,EPPK1
2071,ZNF385C
2072,XKR6
2073,ELOVL2
2074,PDCD1LG2
2075,ZRSR1
2076,KCNK7
2077,FAM19A2
2078,ART3
2079,SFRP5
2080,TRAF3IP3
2081,ATP13A4
2082,NPPA
2083,CYP17A1
2084,UCN
2085,PCDHGA7
2086,FITM1
2087,BNIPL
2088,ZNF90
2089,KRT6A
2090,SKOR1
2091,KCNQ5
2092,HDAC10
2093,TLE6
2094,FAAH2
2095,COX4I2
2096,ASPG
2097,NRN1L
2098,PRSS12
2099,FBN2
2100,TNFRSF4
2101,SMTNL2
2102,SHISA3
2103,C11orf21
2104,JAKMIP2
2105,C1orf101
2106,USP43
2107,CDC25A
2108,ABCD2
2109,CADPS
2110,KCNH8
2111,MESP1
2112,KIAA1024
2113,STMN2
2114,WNT6
2115,PPM1N
2116,TAS1R3
2117,TFPI2
2118,LCA5L
2119,PABPC5
2120,OASL
2121,COX20
2122,HHIP
2123,IL6
2124,PCDHB12
2125,PRRG3
2126,SLC16A13
2127,CYSLTR1
2128,SNAI3
2129,ADARB2
2130,MDH1B
2131,ADH1C
2132,YBX2
2133,NEK5
2134,RCOR2
2135,COL25A1
2136,DLGAP1
2137,ARHGAP8
2138,HPSE2
2139,TNFAIP8L2
2140,SELE
2141,RFESD
2142,ZNF536
2143,CABYR
2144,PERM1
2145,SIGLEC9
2146,GOLGA6L10
2147,HSD17B3
2148,C11orf45
2149,ZNF208
2150,CR1
2151,ORC6
2152,MYH6
2153,DOK7
2154,C6orf201
2155,PCDHB2
2156,C9orf47
2157,POLE2
2158,NCF1
2159,SIRT4
2160,ASPHD1
2161,RASL10A
2162,SBSN
2163,CYSRT1
2164,SHISA6
2165,GPR65
2166,RIMBP2
2167,CD3E
2168,CCNE2
2169,TSSK6
2170,ENDOU
2171,WAS
2172,NOS1
2173,IL18RAP
2174,GNMT
2175,OMG
2176,DLGAP3
2177,CCDC150
2178,MLIP
2179,ERMN
2180,WFIKKN1
2181,MATN3
2182,CCDC74B
2183,KCNJ5
2184,FUT2
2185,ZNF365
2186,ADORA3
2187,AK7
2188,RAB26
2189,FOXC2
2190,SYNGR3
2191,CYP11A1
2192,DYX1C1
2193,UPK3B
2194,PCDHGA4
2195,ZMYND12
2196,MADCAM1
2197,AKAP3
2198,FOXL1
2199,NPM2
2200,C16orf74
2201,SP140
2202,MAP7D2
2203,DNAJC28
2204,STKLD1
2205,MEOX1
2206,NOX4
2207,TACR1
2208,SLC38A3
2209,DRD4
2210,CHST6
2211,C2CD4B
2212,SYCP2L
2213,SNX20
2214,CSPG5
2215,P2RY6
2216,ETV7
2217,ZCWPW2
2218,FAM169A
2219,GRB7
2220,SYCE1L
2221,PCDHB11
2222,PNMA6A
2223,CC2D2B
2224,ISLR2
2225,PCDH20
2226,DNAH11
2227,TCTEX1D1
2228,PKIB
2229,DAB1
2230,ANGPTL7
2231,PKMYT1
2232,TRAM1L1
2233,RAB38
2234,A2ML1
2235,SYNE4
2236,CELF4
2237,KCNK2
2238,TMPPE
2239,LCK
2240,FTCDNL1
2241,MMP9
2242,S1PR4
2243,RIBC1
2244,SPC24
2245,MKX
2246,FAM81A
2247,GUCA1B
2248,CCDC151
2249,TFAP2A
2250,UNC79
2251,LANCL3
2252,DNAH7
2253,ACTRT3
2254,SLC6A17
2255,ACTR3C
2256,SCN2A
2257,PITX1
2258,SPESP1
2259,ANO7
2260,CDKN2A
2261,ZNF165
2262,MSANTD1
2263,IQCD
2264,CCDC170
2265,ANKRD23
2266,HIST1H2BC
2267,PCDHGA3
2268,HOXA3
2269,RHBDL2
2270,TFR2
2271,PKD1L1
2272,TNFRSF10C
2273,NR5A2
2274,HIST1H2BG
2275,KLHL35
2276,CFAP45
2277,HSD17B13
2278,MCF2L2
2279,BHLHE22
2280,DNAH6
2281,GPBAR1
2282,SRRM5
2283,CTSW
2284,CMTM5
2285,S1PR5
2286,FMN2
2287,HLA-G
2288,LILRA2
2289,PON3
2290,CD300LB
2291,DNAAF1
2292,RBM44
2293,AGBL2
2294,GOLGA8R
2295,DNASE1L3
2296,PCSK1
2297,SCO2
2298,PLAC8
2299,PCDHGB4
2300,CX3CR1
2301,OXTR
2302,POU5F1
2303,EPN3
2304,WASH4P
2305,GP1BA
2306,RHOH
2307,RSPH9
2308,FAM124B
2309,PLCH1
2310,LRRC66
2311,CYTL1
2312,VMO1
2313,CCSER1
2314,MYOZ2
2315,KLLN
2316,C19orf18
2317,C9orf66
2318,TAS2R5
2319,LRFN5
2320,CASKIN1
2321,HFM1
2322,LRRC15
2323,KLHL31
2324,S100P
2325,SYNDIG1
2326,LAD1
2327,MAB21L1
2328,HLA-DQB2
2329,ST6GAL2
2330,PATL2
2331,CYP4F3
2332,HAP1
2333,ARTN
2334,MYO16
2335,ROBO2
2336,BOLA2
2337,NMUR1
2338,NUDT10
2339,FAM181B
2340,SLC6A12
2341,UGT8
2342,FGF9
2343,HOXA5
2344,C1orf116
2345,CCDC181
2346,LYPD6
2347,PCYT1B
2348,LY86
2349,FRMD5
2350,POLR2F
2351,MGAT5B
2352,SMIM1
2353,AGBL3
2354,ARSI
2355,SLC8A2
2356,APOB
2357,PMP2
2358,AP1S3
2359,LGR5
2360,MYOM3
2361,PDZK1IP1
2362,PLEKHN1
2363,ORC1
2364,TAS2R4
2365,ALS2CR12
2366,KIAA1211
2367,NGF
2368,FOXS1
2369,TMEM52
2370,PCDHB9
2371,EMILIN3
2372,TJP3
2373,P4HA3
2374,PCDHGC5
2375,PTPRH
2376,KLHL33
2377,PENK
2378,EMX2
2379,C8orf31
2380,PRRG2
2381,C10orf105
2382,LRRC34
2383,MORN3
2384,MYBPC3
2385,CNTF
2386,PARPBP
2387,NEK10
2388,HDC
2389,HIST1H4I
2390,IL7
2391,MCOLN2
2392,SAPCD2
2393,PHACTR3
2394,TTC22
2395,XKR4
2396,GLDC
2397,ADRA1B
2398,RBM11
2399,LRRC4C
2400,NAPSA
2401,MGAM
2402,SPX
2403,KCNK13
2404,ITPKA
2405,FTCD
2406,FAM166B
2407,IGSF9
2408,SLC26A4
2409,CD27
2410,ASF1B
2411,WBP2NL
2412,CLGN
2413,PHOSPHO1
2414,MEFV
2415,RAB39B
2416,RPH3A
2417,B3GALT2
2418,VIP
2419,GAP43
2420,ITGB7
2421,FGFBP2
2422,TMEM163
2423,ATP8A2
2424,BIRC5
2425,RSPH4A
2426,NME5
2427,MED12L
2428,POMK
2429,NRG4
2430,CYSLTR2
2431,UFSP1
2432,TSLP
2433,KCNJ10
2434,CCDC153
2435,DCAF4L1
2436,CCDC36
2437,CCDC81
2438,TAS2R20
2439,NIPAL1
2440,DNAH2
2441,PCDH8
2442,SLC31A2
2443,RIPK4
2444,GPR3
2445,RNF128
2446,C6orf163
2447,TNFRSF13C
2448,GRIN3A
2449,GINS4
2450,BHMT
2451,AK8
2452,CCDC110
2453,CPNE7
2454,WBSCR27
2455,LCN12
2456,PTGDR
2457,TNNI2
2458,ANKRD1
2459,SPATA25
2460,PIH1D2
2461,LCNL1
2462,C15orf65
2463,ST6GALNAC5
2464,PCDHB6
2465,NEK2
2466,SSC4D
2467,DIO3
2468,SLC44A5
2469,GRM2
2470,CD101
2471,GVQW1
2472,NCAPH
2473,BCAN
2474,ESRRG
2475,FGF17
2476,MUC4
2477,CFAP43
2478,LCN2
2479,RAD51
2480,PIK3CG
2481,GCK
2482,FAM26F
2483,AVPR2
2484,KRT80
2485,RHCG
2486,MEGF10
2487,NEFM
2488,RAB33A
2489,CD5
2490,TNFSF9
2491,C19orf38
2492,SULT1A2
2493,SYT12
2494,PSD2
2495,DEFA3
2496,HHATL
2497,CCL4
2498,ZNF257
2499,ARL17B
2500,PMEL
2501,HSH2D
2502,CD300E
2503,PALM2
2504,HBA1
2505,CLEC4E
2506,FAM218A
2507,OAZ3
2508,SOX2
2509,DUOXA1
2510,NRAP
2511,DNAH10
2512,RAB40A
2513,HIST1H2BN
2514,DCT
2515,FA2H
2516,ZNF750
2517,FAM151B
2518,VWA5B2
2519,ZNF280B
2520,TFAP2C
2521,TMIE
2522,SCIMP
2523,TNFRSF8
2524,SHANK1
2525,LRRC46
2526,RGS7BP
2527,HEATR4
2528,P2RY13
2529,HLA-DQA2
2530,BUB1
2531,C16orf59
2532,HPD
2533,FAM180A
2534,GRAMD2
2535,ACPP
2536,VNN1
2537,CD96
2538,GLIS1
2539,CRHBP
2540,ZNF215
2541,TSPAN32
2542,ATP6V1B1
2543,HOXA4
2544,KLHL4
2545,CDC20
2546,ARHGEF33
2547,MAPK15
2548,HMGXB3
2549,JPH3
2550,BUB1B
2551,KIRREL3
2552,SFTPD
2553,FOXD2
2554,ASTN1
2555,GNG4
2556,CCDC114
2557,DDIAS
2558,KIF4A
2559,ADAM32
2560,MUM1L1
2561,GRIN3B
2562,TREX2
2563,PMFBP1
2564,PPM1E
2565,C2orf82
2566,FAM155A
2567,FAM182B
2568,AMH
2569,MALL
2570,SPDYE3
2571,PSORS1C1
2572,XRCC2
2573,NIPAL4
2574,EBI3
2575,ZNF625
2576,OLFM4
2577,VWA3A
2578,ZNF831
2579,C1QL1
2580,TROAP
2581,RHEBL1
2582,PAPPA2
2583,C2orf72
2584,MSI1
2585,TNNI1
2586,PTGDR2
2587,C11orf70
2588,CFAP46
2589,IQCH
2590,NHLRC4
2591,ZNF221
2592,ACTL10
2593,IGSF22
2594,MLC1
2595,PLEKHG6
2596,LRRTM2
2597,UPB1
2598,TP53TG5
2599,RIMBP3C
2600,SEMA3E
2601,BDNF
2602,RRM2
2603,CBLN1
2604,MEGF11
2605,THPO
2606,KRT2
2607,ACKR4
2608,DHRS9
2609,ASPM
2610,GDF9
2611,TRDN
2612,PLD4
2613,PCDHB3
2614,HIGD1B
2615,NRP1
2616,ZNF726
2617,FCRLB
2618,ALDH3A1
2619,RAD54L
2620,KRT4
2621,CABP4
2622,C9orf24
2623,CCDC116
2624,LTB
2625,GPR37L1
2626,NDC80
2627,TRPC4
2628,KDM4D
2629,RASL11A
2630,CXCL3
2631,GLUD2
2632,BCL2A1
2633,GALNT13
2634,PRKG2
2635,ASB9
2636,RNF182
2637,FAM71E1
2638,TXK
2639,PRH1
2640,KRT222
2641,DSC3
2642,KCP
2643,FCGR3B
2644,POLQ
2645,SP6
2646,HOXD8
2647,DMRTA1
2648,BEST4
2649,COL11A1
2650,SLFNL1
2651,SKAP1
2652,DDX43
2653,FGF18
2654,IRX2
2655,ACAN
2656,HCST
2657,SNX32
2658,RSPO4
2659,CACNA1F
2660,C22orf23
2661,NTRK1
2662,TNFRSF18
2663,CORT
2664,CCDC141
2665,POU2AF1
2666,CEND1
2667,ZNF454
2668,QRFP
2669,METTL7B
2670,IL1RL2
2671,BATF
2672,PCDHGB3
2673,ENHO
2674,IL12RB2
2675,FAM159A
2676,PACRG
2677,CHRM1
2678,NPIPA2
2679,LIPH
2680,NLRP2
2681,FBLL1
2682,LRRC73
2683,SYCE2
2684,GCHFR
2685,ARFGAP2
2686,GCSAM
2687,ZFP69B
2688,CYP27B1
2689,XG
2690,NTNG1
2691,FAM228A
2692,S100A3
2693,RSPH1
2694,ENPP3
2695,PLD5
2696,RAB42
2697,NFE2
2698,PROX2
2699,CLCNKA
2700,SLC8A3
2701,MSX2
2702,HAL
2703,CPB1
2704,CYP2C8
2705,ERP27
2706,ACE2
2707,CYP4F11
2708,CXCR6
2709,GRIA2
2710,GTSE1
2711,NTN5
2712,MOV10L1
2713,SNTG2
2714,ANGPT4
2715,DKK2
2716,TMPRSS13
2717,CIDEC
2718,HPCAL4
2719,DNASE1L2
2720,CENPK
2721,HPGDS
2722,GDA
2723,TRPV6
2724,C16orf71
2725,TMEM125
2726,CENPI
2727,ST8SIA5
2728,POPDC3
2729,ADRA1A
2730,C2orf15
2731,CHODL
2732,GPR37
2733,SLA2
2734,ADRA1D
2735,SLC6A4
2736,HMMR
2737,FAM90A1
2738,RIMS1
2739,PWP2
2740,ADRB1
2741,ALDOB
2742,KCNN2
2743,CD2
2744,BRIP1
2745,TMEM232
2746,FREM2
2747,CMTM1
2748,DNAH5
2749,MURC
2750,FAM209A
2751,CNFN
2752,KCNG1
2753,PPP4R4
2754,NRK
2755,DKK1
2756,ELMOD1
2757,HOXC6
2758,KLHDC8A
2759,ABCG4
2760,FAM43B
2761,TSPAN10
2762,OTUB2
2763,SGCG
2764,FOLH1
2765,OPN1SW
2766,FXYD7
2767,ITGB6
2768,PABPC4L
2769,CCL19
2770,DTL
2771,CD200R1
2772,FZD9
2773,RASGRF1
2774,NPAS1
2775,CDH20
2776,AMDHD1
2777,FXYD2
2778,MTMR8
2779,ANKK1
2780,TMEM233
2781,NECAB2
2782,C16orf96
2783,KEL
2784,PHYHIPL
2785,SNAP91
2786,RAB25
2787,RAG1
2788,PDE11A
2789,PTPRN
2790,PCDHGA1
2791,NUF2
2792,NEFL
2793,SLAMF7
2794,C4orf19
2795,LXN
2796,GSTM1
2797,GFI1
2798,GRIN1
2799,TCP10L
2800,SPDYA
2801,TMPRSS9
2802,ABHD1
2803,TMEM139
2804,FBXL13
2805,TMEM145
2806,PLA2G7
2807,HAS1
2808,CAPN12
2809,KCND2
2810,FZD10
2811,LRIT3
2812,TP73
2813,SP5
2814,SPOCD1
2815,HMGCLL1
2816,RTKN2
2817,PLEKHG4B
2818,ZNF214
2819,SYNPO2L
2820,DDN
2821,MAK
2822,UBQLNL
2823,MYLK3
2824,CCR5
2825,GFRA3
2826,C1orf145
2827,TMEM238
2828,ZSCAN32
2829,CHAMP1
2830,SLCO5A1
2831,TMEM221
2832,LRRC70
2833,SEC14L6
2834,IMPG2
2835,DMC1
2836,TRIM63
2837,CHST8
2838,FAM178B
2839,DIAPH3
2840,RGS22
2841,ELANE
2842,SDS
2843,KCTD14
2844,STAB2
2845,CACNG8
2846,HOXB7
2847,ETV2
2848,RASAL1
2849,CPLX2
2850,GGN
2851,NOS2
2852,F12
2853,KCNC1
2854,PRR34
2855,GRIA4
2856,PHF21B
2857,GAD1
2858,ANXA8L1
2859,RASEF
2860,TMEM236
2861,ZNF578
2862,NCAPG
2863,SLC26A7
2864,RAD9B
2865,VEPH1
2866,NPC1L1
2867,HESX1
2868,IGFALS
2869,MIA
2870,CCER2
2871,LIPT2
2872,SCN11A
2873,SLAMF6
2874,NXPH4
2875,ZNF66
2876,KLHL32
2877,SAA2
2878,TMEM169
2879,AUNIP
2880,MTFR2
2881,CPA1
2882,ARG1
2883,TNS4
2884,FBXO24
2885,FAM156A
2886,INSC
2887,ANKDD1B
2888,OLR1
2889,CALML6
2890,ANKRD2
2891,LINGO3
2892,MSTN
2893,CD180
2894,SIGLEC14
2895,UNC5A
2896,OTOGL
2897,MOBP
2898,GABRD
2899,TREM1
2900,ZNF541
2901,SLC23A1
2902,B3GALT5
2903,EGF
2904,EPHX3
2905,C1orf106
2906,MYO18B
2907,LMOD3
2908,HPDL
2909,SLC13A4
2910,KANK4
2911,CERS1
2912,PZP
2913,RBM34
2914,IL1B
2915,CD177
2916,HIST1H2BJ
2917,SERF1B
2918,KIF18B
2919,HRASLS
2920,EYS
2921,DEPDC4
2922,C11orf65
2923,NUTM2A
2924,PPP1R36
2925,COL6A6
2926,RHOV
2927,UBE2C
2928,LILRA5
2929,MYL4
2930,SOWAHA
2931,PPP5D1
2932,SLC12A5
2933,PRG2
2934,CHST5
2935,TEX14
2936,CYP21A2
2937,GNGT2
2938,CYP4Z1
2939,SHOX2
2940,TTLL9
2941,CNGA1
2942,LAMP5
2943,TREM2
2944,PCDHGC4
2945,MYB
2946,ARL11
2947,IL4I1
2948,CYP1A1
2949,HOXD3
2950,CSF3
2951,C19orf35
2952,CCNI2
2953,CD28
2954,POF1B
2955,RGS5
2956,KIF6
2957,TLL2
2958,OSM
2959,RAB3B
2960,PHEX
2961,ELFN2
2962,CXCR2
2963,CETP
2964,PKDREJ
2965,C8G
2966,MIF
2967,FRRS1L
2968,PLEK2
2969,CENPM
2970,JAKMIP1
2971,GPX2
2972,TGM3
2973,PRPH
2974,PGC
2975,CLEC5A
2976,ENPP6
2977,TUSC5
2978,NEURL2
2979,APOA1
2980,C19orf73
2981,MGAT2
2982,RGS18
2983,MUC6
2984,M1AP
2985,EME1
2986,CA14
2987,CHGA
2988,GABRA2
2989,LYNX1
2990,COL22A1
2991,TCEAL5
2992,FMO1
2993,PCDHA10
2994,SSUH2
2995,DRICH1
2996,LGI1
2997,NPIPB2
2998,CHRDL2
2999,ABCA4
3000,CCNA1
3001,CLDN18
3002,CCDC62
3003,GALNT9
3004,FCGR1A
3005,ZSCAN23
3006,ECEL1
3007,ANKRD18A
3008,MYH1
3009,YY2
3010,LRRC69
3011,CACNA1B
3012,PALM3
3013,MPO
3014,MUC5B
3015,FLT3
3016,MRPS7
3017,PDZK1
3018,CYP27C1
3019,CYP19A1
3020,CCNO
3021,CDK15
3022,PXDNL
3023,NOG
3024,SCGB2B2
3025,C4orf47
3026,EDN3
3027,MYH15
3028,LILRA1
3029,FAM155B
3030,PRSS16
3031,C1orf53
3032,CACNA1E
3033,CXCL9
3034,SRRM4
3035,C3orf80
3036,ESRP1
3037,GABRB2
3038,HCAR2
3039,SYCE1
3040,CD160
3041,IL22RA1
3042,CDKL2
3043,PDXP
3044,C9orf43
3045,PRSS3
3046,DNAH9
3047,RHCE
3048,PRR15
3049,SCEL
3050,DACT2
3051,FBXO16
3052,KIF18A
3053,PRSS8
3054,GZMM
3055,WNK4
3056,CASC1
3057,CILP2
3058,PDE6C
3059,GOLGA6L4
3060,SIX2
3061,DDX25
3062,P2RY12
3063,CNTD2
3064,HS6ST2
3065,CLDN9
3066,FAM129C
3067,SIX1
3068,SLC22A1
3069,CCR2
3070,EFCAB12
3071,TEX29
3072,DCHS2
3073,GHRL
3074,NPIPB6
3075,DGKB
3076,SLC44A4
3077,EPHA10
3078,EVA1A
3079,ANO3
3080,GPR61
3081,SYNDIG1L
3082,TMEM200C
3083,CATSPER3
3084,B3GALT1
3085,CABP7
3086,CAPN11
3087,ADCYAP1
3088,HMP19
3089,PYHIN1
3090,RASGEF1C
3091,STX17
3092,NOXRED1
3093,CLEC12A
3094,KRT16
3095,SPATA9
3096,ZBED9
3097,F2RL2
3098,SHISA9
3099,S100A12
3100,SH3GL2
3101,EFHB
3102,FSCN2
3103,SULT4A1
3104,SALL1
3105,NPY5R
3106,TCF21
3107,LEFTY1
3108,OCA2
3109,CDC45
3110,SCG3
3111,HOXD9
3112,SLC9B1
3113,TRIM54
3114,E2F2
3115,CCNB3
3116,MAP1LC3B2
3117,PTPRQ
3118,SLC7A4
3119,GYPE
3120,FGF22
3121,PCNA
3122,KRBOX1
3123,MCF2
3124,SAMD13
3125,MGARP
3126,SH2D5
3127,HECW1
3128,TOP3B
3129,CCL27
3130,KLB
3131,RIMS2
3132,ZNF860
3133,PLEKHD1
3134,CRIP3
3135,PAX9
3136,HIPK4
3137,MYL7
3138,PIGR
3139,BRINP1
3140,FBXO15
3141,LEKR1
3142,SMTNL1
3143,IGLON5
3144,UNC80
3145,MS4A4E
3146,ARSE
3147,SPDYE5
3148,GRIK1
3149,DLGAP2
3150,CEACAM21
3151,FAM131C
3152,HOXA9
3153,GRAP
3154,SULT2B1
3155,ARHGEF35
3156,HTR7
3157,MACC1
3158,SLC10A5
3159,TLR8
3160,HPR
3161,NWD1
3162,GLP2R
3163,TPSD1
3164,STYK1
3165,CTSV
3166,DEPDC1B
3167,GCKR
3168,TNNI3
3169,TEKT3
3170,B3GNT4
3171,CLEC4G
3172,C1orf229
3173,ACSM1
3174,ALS2CR11
3175,TEX22
3176,KLK10
3177,SFTPB
3178,MICALCL
3179,ATP10B
3180,MCM10
3181,CDHR5
3182,KLHL10
3183,SLC27A6
3184,TMC5
3185,ST8SIA6
3186,PFKFB1
3187,KCNJ16
3188,PTHLH
3189,ART4
3190,CD300C
3191,HTR2A
3192,TMEFF2
3193,GDNF
3194,CNTNAP2
3195,SLCO1C1
3196,GZMA
3197,ZNF676
3198,AGMAT
3199,FSTL4
3200,ASAH2
3201,DCDC2
3202,TCF15
3203,ADTRP
3204,EHF
3205,TSKS
3206,METTL24
3207,CDRT1
3208,NKPD1
3209,SIGLEC11
3210,C3orf67
3211,CALY
3212,SFTPC
3213,VSIG8
3214,GRIK4
3215,MYCN
3216,CTSG
3217,C1QL3
3218,C16orf54
3219,AMZ1
3220,SEZ6L
3221,IMPG1
3222,FRMPD1
3223,FANCB
3224,GABRR2
3225,SLC26A8
3226,SALL4
3227,TLR7
3228,FOXP3
3229,MKRN2OS
3230,PFN4
3231,POLR2J2
3232,DIRAS2
3233,CRB3
3234,NKAIN2
3235,MARVELD3
3236,ZC3H11A
3237,AQP5
