id,name,recon_1
478,FLJ37453,0.6664868
479,SPEN,0.72102255
481,ZBTB17,0.7168395
482,RP11-5P18.1,0.18969494
486,C1orf64,0.9407987
487,HSPB7,0.6931036
488,CLCNKA,0.5739202
489,RP11-5P18.10,0.4343566
490,CLCNKB,0.42450276
491,FAM131C,0.61819327
492,EPHA2,0.7171543
493,RP11-276H7.2,3.6322114
494,RP11-276H7.3,0.45712125
495,ARHGEF19,0.7160964
496,ANO7L1,0.65189916
497,RSG1,0.66415375
498,MT1XP1,0.4804949
499,FBXO42,0.71498305
500,SZRD1,0.7386392
501,RP11-430L17.1,1.0985013
502,SPATA21,0.36541277
503,NECAP2,0.72350955
504,LINC01772,0.63015074
505,CROCCP3,0.67782116
507,RP4-798A10.7,0.44124293
509,LINC01783,0.3086522
513,NBPF1,0.69345045
515,CROCCP2,0.715024
516,MST1P2,0.69251204
520,RP5-875O13.7,0.30333617
521,EIF1AXP1,2.1245914
522,ESPNP,0.45780382
528,MST1L,0.6699859
532,RP11-108M9.3,1.8220528
533,RP11-108M9.4,0.5695302
534,RP11-108M9.5,0.48809507
536,RP11-108M9.6,0.34397107
537,CROCC,0.7223437
538,MFAP2,0.69072175
539,RP1-37C10.3,0.38300142
540,ATP13A2,0.71383715
541,SDHB,0.7155598
542,PADI2,0.7080501
543,RP11-380J14.1,2.6204793
545,PADI1,0.70285404
546,PADI3,0.5887981
548,PADI4,0.4175357
549,PADI6,0.40828913
550,RCC2,0.7156494
551,ARHGEF10L,0.7154522
555,IGSF21,4.052865
556,RP11-174G17.3,1.4289186
559,KLHDC7A,0.39658427
562,PAX7,0.33309004
563,TAS1R2,0.43254256
564,ALDH4A1,0.7190804
567,IFFO2,0.67096734
568,RP5-1126H10.2,4.8965178
569,UBR4,0.7061617
570,RP1-43E13.2,1.1191964
571,EMC1,0.71859354
572,MRTO4,0.7138571
573,AKR7L,0.6129644
574,AKR7A3,0.63477874
575,RP4-657E11.10,0.6242571
576,AKR7A2,2.5131295
578,PQLC2,0.70228714
579,CAPZB,0.7095002
583,MINOS1,0.7148808
584,RP5-1056L3.3,0.61132765
585,NBL1,0.6976164
586,HTR6,0.328885
587,TMCO4,0.7008763
588,RNF186,0.21770608
590,OTUD3,0.70884866
591,PLA2G2E,0.24390838
593,PLA2G2A,0.7256341
594,PLA2G5,0.59977096
595,PLA2G2D,0.837135
596,PLA2G2F,0.7105307
597,RP3-340N1.2,1.2917439
598,PLA2G2C,0.9563728
599,UBXN10-AS1,0.38566262
600,UBXN10,0.64396334
602,VWA5B1,0.3509127
606,CAMK2N1,0.7037075
607,MUL1,0.8130134
609,FAM43B,0.5092221
610,CDA,0.68648064
611,PINK1,0.7142539
612,PINK1-AS,0.65301484
613,DDOST,0.7119428
614,KIF17,0.62336874
616,SH2D5,2.9039466
618,HP1BP3,0.7053933
619,EIF4G3,0.7178313
622,RPS15AP6,0.2298249
625,ECE1,0.7120911
626,RP3-329E20.2,0.4026948
627,RP5-1071N3.1,3.030383
631,NBPF2P,2.8765483
632,HS6ST1P1,0.52845305
634,NBPF3,0.6898356
636,ALPL,0.6799332
638,RAP1GAP,0.68381804
639,USP48,0.7188158
641,LDLRAD2,0.6266824
642,HSPG2,0.718842
643,RP11-26H16.1,0.9407705
645,CELA3B,0.418763
648,CELA3A,0.46978238
652,LINC00339,0.69669294
653,CDC42,0.71824324
654,CDC42-IT1,0.41926348
655,RP1-224A6.8,0.4195218
656,RP1-224A6.9,2.6304057
657,WNT4,0.72573584
659,RP11-415K20.1,0.19607794
661,ZBTB40,0.71480715
662,ZBTB40-IT1,0.42159924
663,EPHA8,1.8424667
665,C1QA,0.69036186
666,C1QC,0.6917116
667,C1QB,0.69132763
668,EPHB2,0.64438355
673,C1orf234,0.26945913
674,KDM1A,0.7154604
675,RP1-184J9.2,0.5277316
678,LUZP1,0.7163719
679,RP5-979D14.1,0.6818899
682,HTR1D,0.277054
683,RP5-1057J7.1,0.20038478
684,LINC01355,0.7018803
685,HNRNPR,0.7157272
686,ZNF436,0.7140133
687,ZNF436-AS1,0.66739273
688,RP5-1057J7.7,0.533096
689,TCEA3,0.71593267
690,RP4-654C18.1,0.20693198
691,ASAP3,0.7134185
692,E2F2,0.7022701
693,RP1-150O5.3,0.27074116
694,ID3,0.71736693
695,MDS2,0.88838845
697,RPL11,0.67026347
698,ELOA,0.7131046
699,ELOA-AS1,0.5777275
700,PITHD1,0.72163945
701,LYPLA2,0.7205064
702,GALE,0.69846576
703,HMGCL,0.71248806
704,FUCA1,0.6986622
705,CNR2,0.22122885
710,PNRC2,0.7323074
711,SRSF10,0.71528727
714,MYOM3,0.66266084
716,IL22RA1,0.71277857
717,IFNLR1,6.718053
718,RP11-10N16.2,1.0300756
719,RP11-10N16.3,0.29901528
720,GRHL3,0.7172397
721,STPG1,0.6889283
722,NIPAL3,0.72453195
723,RCAN3,0.72942865
725,NCMAP,0.57921386
728,SRRM1,0.70451194
729,CLIC4,0.7169848
731,RUNX3,0.7175686
733,RP11-84D1.1,0.36205924
739,SYF2,0.72447735
740,RSRP1,0.7189401
741,RP3-465N24.6,0.4536086
742,RP3-465N24.5,0.4031335
743,RHD,2.831826
744,SDHDP6,0.37409624
746,TMEM50A,0.72459525
747,RHCE,0.5117037
748,RP3-469D22.1,1.0015815
749,TMEM57,0.71134573
750,LDLRAP1,0.7101226
751,RP11-70P17.1,0.49370155
752,MAN1C1,0.7174367
753,RP1-187B23.1,3.5281267
754,SELENON,0.71211016
755,RP1-317E23.3,0.55781835
756,MTFR1L,0.72219694
757,AUNIP,0.5207588
759,PAQR7,0.7117095
761,STMN1,7.627937
762,SNRPFP2,0.20388462
765,PAFAH2,0.7078226
769,EXTL1,0.66278756
770,SLC30A2,0.59045553
771,RP11-96L14.9,1.7904352
772,TRIM63,0.62276226
773,PDIK1L,0.6991113
774,FAM110D,0.6722763
776,RP11-96L14.7,0.44357798
778,CNKSR1,0.71552634
779,CATSPER4,0.7972651
780,RP11-231P20.2,0.37605456
782,CEP85,0.70866406
783,RP11-231P20.5,0.22917204
784,SH3BGRL3,0.71635556
785,UBXN11,6.7437286
786,CD52,0.64442897
787,AIM1L,0.7187958
788,RP11-569G9.7,0.56387806
789,ZNF683,0.4436173
790,LIN28A,0.2390267
791,DHDDS,0.7179569
792,RP3-476K8.4,1.63202
793,RP3-476K8.3,0.3888662
794,HMGN2,0.7136474
796,RPS6KA1,0.71436125
804,RP5-968P14.2,0.5128255
805,ARID1A,0.7179856
806,PIGV,0.7205187
807,RN7SL165P,0.55285823
808,ZDHHC18,0.7201477
809,SFN,0.6568175
810,GPN2,0.71188307
811,GPATCH3,0.7036626
812,NUDC,0.72052336
813,NR0B2,0.30246377
814,KDF1,0.7167935
815,RPL12P13,0.25114322
817,OSTCP2,0.22185908
818,TRNP1,0.6954469
819,FAM46B,0.7158768
820,SLC9A1,0.7184216
822,CHCHD3P3,0.2256928
823,NPM1P39,1.8493929
826,WDTC1,0.7315215
828,RP11-4K3__A.3,0.87571937
829,TMEM222,0.7149465
830,RNU6-48P,0.23216379
831,ACTG1P20,0.49755374
832,SYTL1,0.70762694
833,MAP3K6,0.7098057
834,FCN3,0.57234854
835,CD164L2,0.6928703
837,GPR3,0.5733457
838,WASF2,0.72337127
839,RP4-752I6.1,0.28693828
840,RP1-159A19.4,1.068996
841,AHDC1,0.71207225
842,FGR,0.6990012
843,RP1-159A19.3,0.3426406
845,IFI6,0.69195473
846,RP11-288L9.4,1.0785358
850,FAM76A,0.7071916
851,RP3-426I6.2,0.33035251
852,RPEP3,0.3434454
853,STX12,0.7173996
854,RP3-426I6.5,0.57912827
855,RP3-426I6.6,1.8212043
857,PPP1R8,0.7128054
859,THEMIS2,0.6810881
860,RPA2,0.72507495
861,SMPDL3B,0.5669001
863,XKR8,0.67814577
864,EYA3,0.7124829
865,RP11-460I13.6,2.3840308
866,RN7SL559P,0.21493581
867,SPCS2P4,0.47340402
871,PTAFR,0.6893187
872,DNAJC8,0.71651465
873,ATPIF1,0.71274996
874,RP5-1092A3.4,0.61171675
876,SESN2,0.699929
877,MED18,0.68536365
878,PHACTR4,0.7238856
880,RP1-308E4.1,0.7040732
882,RCC1,0.71201426
883,SNORA73A,2.852431
884,SNORA73B,0.5335355
885,PRDX3P2,0.9481603
886,RP4-669K10.8,0.5087313
887,TRNAU1AP,0.7137329
888,SNHG12,0.7169825
890,SNORA61,0.57969594
891,SNORA44,0.52235514
893,TAF12,0.7052703
894,RAB42,0.5325291
895,LINC01715,0.4340003
897,GMEB1,0.69667137
899,YTHDF2,0.7162194
900,OPRD1,0.3662913
903,EPB41,0.72237664
904,RP4-604A21.1,0.21070224
907,TMEM200B,0.6718698
909,SRSF4,0.7201765
910,uc_338,0.48263797
911,MECR,0.7162009
912,RP11-467D18.2,0.33114967
913,PTPRU,0.716433
923,MATN1,1.3508993
924,MATN1-AS1,5.2415247
925,LAPTM5,0.7104426
928,LINC01778,0.30124038
931,SDC3,0.7096248
933,PUM1,0.7324021
934,RP11-201O14.1,0.23067251
938,NKAIN1,0.6571586
939,SNRNP40,0.7164804
940,RP11-490K7.4,0.53611207
941,ZCCHC17,0.7071654
943,FABP3,0.64204127
944,SERINC2,0.7288904
945,RP11-439L8.2,0.38660476
949,LINC01226,0.32713675
950,RP11-73M7.1,0.28657475
951,TINAGL1,7.8748717
952,HCRTR1,0.34150708
953,PEF1,0.7140897
954,RP11-73M7.6,5.091633
955,RP11-73M7.9,0.31466782
956,COL16A1,0.7275722
957,ADGRB2,0.6705877
960,SPOCD1,2.7869177
962,RP11-84A19.4,0.4367982
963,PTP4A2,0.72575825
964,RP4-534N18.2,0.3379184
965,KHDRBS1,0.7153688
966,RP11-277A4.4,0.30905777
967,TMEM39B,0.6974657
970,KPNA6,0.72440225
971,TXLNA,0.71726465
972,CCDC28B,0.64223367
973,RP4-622L5.7,2.1977854
974,IQCC,0.66725147
975,DCDC2B,0.406524
976,TMEM234,0.6844903
977,EIF3I,0.7259927
978,MTMR9LP,0.69459474
979,FAM167B,0.59573656
980,LCK,0.6124722
983,HDAC1,0.71437985
984,MARCKSL1,0.7082588
986,TSSK3,0.6852163
987,FAM229A,0.65722513
988,BSDC1,0.7128684
993,ZBTB8B,0.36366245
994,ZBTB8A,0.6784108
995,ZBTB8OS,4.004228
997,RBBP4,0.72169834
998,SYNC,0.60333496
999,RP11-114B7.6,0.6179636
1000,KIAA1522,0.7012265
1001,YARS,0.72569704
1002,S100PBP,0.711417
1003,FNDC5,0.6715405
1004,HPCA,2.2456348
1005,TMEM54,0.72714746
1006,RNF19B,0.71077114
1007,RP5-1174N9.2,0.32306796
1008,RP4-803A2.1,0.2742556
1009,RP4-803A2.2,0.94714487
1010,AK2,0.71761256
1012,RP1-117O3.2,1.2473935
1013,AZIN2,0.6706773
1014,RP11-131M11.2,0.6349767
1015,TRIM62,0.7265311
1016,RP11-131M11.3,0.6253004
1017,ZNF362,0.7123039
1018,RP11-415J8.7,0.39717308
1019,A3GALT2,0.25435376
1020,RP11-415J8.3,0.64555573
1021,PHC2,0.7216573
1023,RN7SKP16,0.45378104
1026,ZSCAN20,0.6140767
1027,RP4-580O19.2,0.21576846
1028,CSMD2,0.5766138
1030,HMGB4,0.19666192
1033,C1orf94,0.6861552
1036,SMIM12,0.7216252
1037,GJB5,0.71216613
1038,GJB4,0.71595305
1039,GJB3,0.7121347
1041,GJA4,0.6831962
1042,RP5-997D16.2,4.273299
1043,DLGAP3,0.5430993
1044,RP11-244H3.1,0.663153
1045,TMEM35B,0.682988
1046,ZMYM6,0.7435586
1048,ZMYM1,0.6933089
1050,SFPQ,0.7032256
1052,ZMYM4,0.7114552
1055,RPL5P4,0.61786145
1058,KIAA0319L,0.7339326
1060,NCDN,0.71685594
1061,RP4-728D4.2,0.5067362
1062,TFAP2E,0.6848142
1063,PSMB2,0.72107327
1064,C1orf216,0.70305395
1065,CLSPN,0.56596345
1067,AGO4,0.72065496
1068,AGO1,0.72975665
1070,AGO3,0.72250867
1071,RP4-665N4.8,0.29587695
1072,RP4-665N4.4,0.8971995
1073,TEKT2,2.853008
1074,ADPRHL2,0.72303253
1075,COL8A2,0.70228946
1076,TRAPPC3,0.71525294
1077,MAP7D1,0.7112163
1079,THRAP3,0.7127379
1081,SH3D21,0.7239772
1082,EVA1B,0.68767047
1083,RP11-268J15.5,0.71322095
1084,STK40,0.7273975
1085,LSM10,0.71271896
1087,OSCP1,0.66642904
1089,MRPS15,0.7149213
1090,CSF3R,4.7920094
1093,GRIK3,0.61398214
1099,LINC01137,0.68282074
1100,ZC3H12A,0.7192969
1102,MEAF6,0.7295518
1104,SNIP1,0.7092808
1105,FTH1P1,0.4955087
1106,RP3-423B22.5,0.3248171
1107,DNALI1,0.640255
1108,GNL2,0.7213411
1109,RSPO1,0.69373596
1110,C1orf109,0.71202314
1111,CDCA8,0.66990805
1112,EPHA10,0.57206196
1116,MANEAL,0.64627856
1117,YRDC,0.7015904
1118,C1orf122,0.72881
1119,MTF1,0.7131562
1121,INPP5B,0.70834315
1125,SF3A3,0.7248183
1126,RNU6-510P,0.45202497
1127,FHL3,0.7146334
1128,UTP11,0.7192858
1129,POU3F1,0.70779014
1130,RP5-884C9.2,0.6464212
1131,RP5-884C9.3,0.6905092
1133,LINC01343,0.5659772
1137,RP11-334L9.1,0.45598945
1138,RRAGC,0.7197349
1139,RP5-864K19.4,2.6576653
1140,MYCBP,0.692733
1141,GJA9,0.54799443
1142,RHBDL2,0.7089299
1146,AKIRIN1,0.7106982
1147,NDUFS5,0.7262251
1148,MACF1,0.6929237
1151,RP11-416A14.1,0.36732712
1153,HSPE1P8,0.26639825
1154,BMP8A,0.5524804
1155,OXCT2P1,0.44352555
1156,RP11-69E11.4,0.6960411
1157,PPIEL,0.5661568
1158,PABPC4,0.71531147
1159,SNORA55,0.36292472
1160,RP11-69E11.8,0.34340593
1161,HEYL,0.67861015
1164,HPCAL4,2.1202617
1165,PPIE,0.7193221
1168,BMP8B,0.6722657
1169,OXCT2,3.2671573
1170,RP1-118J21.25,1.8795174
1172,TRIT1,0.72813123
1174,MYCL,0.71976984
1175,RP1-118J21.5,1.2289968
1177,MFSD2A,0.71480864
1178,RP3-342P20.2,0.69195086
1179,CAP1,0.70664454
1180,PPT1,0.715544
1182,RLF,0.713792
1184,TMCO2,0.21193893
1185,RP1-39G22.7,0.6741249
1186,ZMPSTE24,0.7300968
1187,RP1-39G22.4,0.19375166
1188,COL9A2,0.6927643
1189,RP1-228H13.1,0.2905917
1190,SMAP2,0.7191065
1192,ZFP69B,0.53172296
1193,RP1-228H13.5,0.5717889
1194,RP11-656D10.7,1.4706117
1195,ZFP69,0.6447343
1196,RP11-656D10.3,0.37145573
1197,EXO5,0.64399487
1199,RP11-656D10.6,1.1306777
1200,ZNF684,0.6607248
1203,RIMS3,0.6878556
1205,NFYC-AS1,0.55919534
1206,NFYC,0.7269988
1209,KCNQ4,0.6594303
1211,CITED4,0.71496946
1215,CTPS1,0.710973
1216,SLFNL1-AS1,0.58095497
1217,SLFNL1,0.5662032
1218,SCMH1,0.7113887
1220,RP11-399E6.1,0.6166488
1222,FOXO6,0.6539809
1223,RP11-399E6.4,1.4661767
1225,EDN2,0.6814855
1226,HIVEP3,0.7163732
1227,RP11-486B10.3,0.38994917
1228,RP11-486B10.4,0.70536685
1231,GUCA2B,0.2686401
1232,GUCA2A,0.21524473
1233,FOXJ3,0.7210762
1234,RP11-223A3.1,0.3477153
1235,RIMKLA,0.56638134
1237,ZMYND12,0.5465002
1238,PPCS,0.71423274
1239,CCDC30,0.6181352
1241,TMSB4XP1,0.26669386
1244,PPIH,0.6953168
1245,RP5-994D16.3,0.4862665
1246,YBX1,0.7053189
1247,CLDN19,0.5460942
1248,P3H1,0.7097936
1249,C1orf50,0.6759867
1250,RP5-994D16.9,0.53523266
1251,TMEM269,0.5729145
1252,SVBP,3.3774238
1253,ERMAP,0.70308036
1254,RP11-342M1.3,0.4746872
1255,ZNF691,0.6979204
1256,RP11-342M1.7,0.28821808
1258,ATP6V1E1P1,0.2437406
1259,SLC2A1,0.69865656
1260,RP5-848E13.5,0.4798707
1261,SLC2A1-AS1,4.183946
1262,RP5-848E13.4,1.8596882
1266,FAM183A,0.61318064
1267,EBNA1BP2,0.71809864
1268,CFAP57,0.57793015
1269,RNA5SP46,0.24995877
1270,TMEM125,0.7031672
1271,C1orf210,0.70213616
1272,TIE1,0.71178484
1273,MPL,2.2581627
1274,RP1-92O14.3,0.56321174
1275,CDC20,0.6767848
1276,ELOVL1,0.7015165
1277,MED8,0.71563154
1278,RP1-92O14.6,0.5594533
1279,SZT2,0.72121906
1281,HYI-AS1,1.9002601
1282,PTPRF,0.6845151
1283,KDM4A,0.7193055
1284,KDM4A-AS1,0.61296135
1285,ST3GAL3,0.6935631
1286,RP11-184I16.4,1.555768
1290,SHMT1P1,0.5871535
1291,ARTN,0.5735077
1292,RP11-7O11.3,2.3878682
1293,IPO13,0.7143073
1294,DPH2,0.9532857
1295,ATP6V0B,0.7309281
1296,B4GALT2,0.71296954
1297,CCDC24,0.67541283
1298,SLC6A9,0.71310854
1299,RP5-1198O20.4,0.45850828
1304,RP11-570P14.1,0.33195984
1310,RP5-891H21.5,0.23558064
1311,DMAP1,0.7169038
1312,ERI3,0.7122046
1313,ERI3-IT1,0.37196255
1315,RNF220,0.725825
1317,TMEM53,0.6724621
1318,C1orf228,0.5869048
1320,RNU5D-1,0.8358039
1321,KIF2C,0.6652942
1322,RP11-269F19.2,0.4234992
1323,RPS8,0.6486934
1324,SNORD46,0.43994245
1326,RPS15AP11,0.4210045
1327,BEST4,0.61191535
1328,PLK3,0.7171805
1329,TCTEX1D4,1.2761066
1330,BTBD19,0.6239822
1331,PTCH2,0.6955204
1332,RP5-882O7.1,0.39463386
1333,EIF2B3,6.8746595
1336,RP5-882O7.4,0.8122129
1337,MRPS17P1,0.26416028
1338,HECTD3,0.71915895
1339,UROD,0.7240711
1340,ZSWIM5,0.6794712
1342,LINC01144,0.61109287
1343,HPDL,3.7551322
1344,MUTYH,0.70247245
1345,TOE1,0.68755215
1346,TESK2,0.71626896
