id,name,recon_1
867,SPCS2P4,7.5781
871,PTAFR,9.19707
872,DNAJC8,7.0994625
873,ATPIF1,7.6779637
874,RP5-1092A3.4,4.5711102
876,SESN2,7.6518383
877,MED18,8.911026
878,PHACTR4,6.9312363
880,RP1-308E4.1,7.705965
882,RCC1,8.115019
883,SNORA73A,2.6696055
884,SNORA73B,3.174323
885,PRDX3P2,0.9391747
886,RP4-669K10.8,12.103677
887,TRNAU1AP,7.670992
888,SNHG12,7.653241
890,SNORA61,7.5952744
891,SNORA44,7.5903087
893,TAF12,7.6718187
894,RAB42,11.580334
895,LINC01715,2.467851
897,GMEB1,8.438516
899,YTHDF2,7.6456923
900,OPRD1,7.683992
903,EPB41,7.6931367
904,RP4-604A21.1,7.7676754
907,TMEM200B,9.4146185
909,SRSF4,6.2703686
910,uc_338,7.7395678
911,MECR,8.078713
912,RP11-467D18.2,7.5845976
913,PTPRU,7.6599164
923,MATN1,7.5512486
924,MATN1-AS1,7.646953
925,LAPTM5,7.523123
928,LINC01778,14.213325
931,SDC3,7.684627
933,PUM1,6.4005375
934,RP11-201O14.1,7.7148423
938,NKAIN1,7.6290784
939,SNRNP40,7.954471
940,RP11-490K7.4,11.850068
941,ZCCHC17,7.659932
943,FABP3,9.675826
944,SERINC2,8.495603
945,RP11-439L8.2,14.387223
949,LINC01226,14.375421
950,RP11-73M7.1,13.934272
951,TINAGL1,7.639697
952,HCRTR1,7.5157375
953,PEF1,7.6409607
954,RP11-73M7.6,5.351118
955,RP11-73M7.9,7.7417216
956,COL16A1,6.039697
957,ADGRB2,7.651518
960,SPOCD1,12.0677395
962,RP11-84A19.4,7.7746444
963,PTP4A2,7.697365
964,RP4-534N18.2,7.5289326
965,KHDRBS1,7.6403365
966,RP11-277A4.4,7.571779
967,TMEM39B,8.578637
970,KPNA6,6.617691
971,TXLNA,6.6397367
972,CCDC28B,10.229789
973,RP4-622L5.7,2.1212375
974,IQCC,9.695126
975,DCDC2B,7.542613
976,TMEM234,7.6749525
977,EIF3I,6.3668675
978,MTMR9LP,9.105256
979,FAM167B,7.5928884
980,LCK,11.056733
983,HDAC1,8.308391
984,MARCKSL1,7.8845196
986,TSSK3,7.677061
987,FAM229A,5.427782
988,BSDC1,6.521127
991,LRRC37A12P,7.7786746
993,ZBTB8B,7.709563
994,ZBTB8A,7.682834
995,ZBTB8OS,7.677337
997,RBBP4,6.5901494
998,SYNC,7.713119
999,RP11-114B7.6,14.670639
1000,KIAA1522,7.734428
1001,YARS,7.6972213
1002,S100PBP,7.8591228
1003,FNDC5,10.968067
1004,HPCA,2.2383935
1005,TMEM54,7.227261
1006,RNF19B,7.58488
1007,RP5-1174N9.2,7.7415466
1008,RP4-803A2.1,1.3506068
1009,RP4-803A2.2,7.4728007
1010,AK2,6.763509
1012,RP1-117O3.2,7.53419
1013,AZIN2,9.306685
1014,RP11-131M11.2,7.696088
1015,TRIM62,7.676611
1016,RP11-131M11.3,7.6079574
1017,ZNF362,7.581886
1018,RP11-415J8.7,13.308509
1019,A3GALT2,14.283001
1020,RP11-415J8.3,10.027523
1021,PHC2,7.702664
1022,MIR3605,14.617407
1023,RN7SKP16,7.7608414
1024,RP11-415J8.5,7.476938
1026,ZSCAN20,10.562379
1027,RP4-580O19.2,7.541397
1028,CSMD2,7.597705
1030,HMGB4,14.715998
1033,C1orf94,14.605957
1036,SMIM12,7.8231907
1037,GJB5,6.9364963
1038,GJB4,7.5406356
1039,GJB3,7.711432
1041,GJA4,8.612906
1042,RP5-997D16.2,7.68495
1043,DLGAP3,11.823747
1044,RP11-244H3.1,9.626031
1045,TMEM35B,9.255563
1046,ZMYM6,7.5416255
1048,ZMYM1,8.995198
1050,SFPQ,5.1606402
1052,ZMYM4,7.688211
1055,RPL5P4,10.834977
1058,KIAA0319L,6.899237
1060,NCDN,7.2765713
1061,RP4-728D4.2,7.5549374
1062,TFAP2E,7.6376877
1063,PSMB2,7.6530943
1064,C1orf216,8.476457
1065,CLSPN,7.57264
1067,AGO4,6.853679
1068,AGO1,7.0897827
1070,AGO3,7.6633754
1071,RP4-665N4.8,7.7269893
1072,RP4-665N4.4,14.337823
1073,TEKT2,12.248935
1074,ADPRHL2,7.5328383
1075,COL8A2,8.351752
1076,TRAPPC3,7.6894107
1077,MAP7D1,7.7127886
1079,THRAP3,6.287054
1081,SH3D21,7.214705
1082,EVA1B,7.6737056
1083,RP11-268J15.5,7.9202952
1084,STK40,7.700539
1085,LSM10,8.514892
1087,OSCP1,9.471908
1089,MRPS15,7.607439
1090,CSF3R,7.660631
1093,GRIK3,10.76319
1099,LINC01137,7.644107
1100,ZC3H12A,7.0891156
1102,MEAF6,7.2979784
1104,SNIP1,8.225992
1105,FTH1P1,7.709866
1106,RP3-423B22.5,1.512571
1107,DNALI1,4.793212
1108,GNL2,7.2486706
1109,RSPO1,8.721122
1110,C1orf109,8.4115305
1111,CDCA8,5.8918076
1112,EPHA10,11.5568
1116,MANEAL,10.189622
1117,YRDC,7.656429
1118,C1orf122,7.129648
1119,MTF1,7.6828947
1121,INPP5B,7.846164
1125,SF3A3,7.6911893
1126,RNU6-510P,14.445924
1127,FHL3,7.6626663
1128,UTP11,7.6594195
1129,POU3F1,7.695635
1130,RP5-884C9.2,7.6395283
1131,RP5-884C9.3,7.5189466
1133,LINC01343,3.2070885
1137,RP11-334L9.1,12.794699
1138,RRAGC,7.1156917
1139,RP5-864K19.4,7.729047
1140,MYCBP,9.12914
1141,GJA9,7.705214
1142,RHBDL2,6.8957214
1146,AKIRIN1,7.796242
1147,NDUFS5,7.67211
1148,MACF1,4.766045
1151,RP11-416A14.1,13.737245
1153,HSPE1P8,7.749235
1154,BMP8A,7.6016216
1155,OXCT2P1,7.574367
1156,RP11-69E11.4,9.05853
1157,PPIEL,11.411122
1158,PABPC4,6.604011
1159,SNORA55,7.528158
1160,RP11-69E11.8,7.718353
1161,HEYL,9.213008
1163,NT5C1A,7.491963
1164,HPCAL4,13.191211
1165,PPIE,7.636157
1168,BMP8B,7.6696606
1169,OXCT2,7.6713734
1170,RP1-118J21.25,13.427426
1172,TRIT1,7.684883
1174,MYCL,6.903308
1175,RP1-118J21.5,1.1446905
1177,MFSD2A,6.330566
1178,RP3-342P20.2,9.705426
1179,CAP1,7.7225003
1180,PPT1,8.1661825
1182,RLF,7.2362413
1184,TMCO2,7.533108
1185,RP1-39G22.7,9.423595
1186,ZMPSTE24,7.687332
1187,RP1-39G22.4,14.697385
1188,COL9A2,9.171078
1189,RP1-228H13.1,14.0812645
1190,SMAP2,7.033209
1192,ZFP69B,7.7487683
1193,RP1-228H13.5,11.328934
1194,RP11-656D10.7,7.738541
1195,ZFP69,10.244345
1196,RP11-656D10.3,7.8002167
1197,EXO5,10.150548
1199,RP11-656D10.6,7.7143617
1200,ZNF684,4.8152623
1203,RIMS3,8.980448
1205,NFYC-AS1,7.5749326
1206,NFYC,7.0626545
1209,KCNQ4,5.8896346
1211,CITED4,7.686955
1215,CTPS1,7.6556077
1216,SLFNL1-AS1,3.9244514
1217,SLFNL1,7.5816393
1218,SCMH1,7.8067164
1220,RP11-399E6.1,7.527885
1222,FOXO6,5.05584
1223,RP11-399E6.4,7.555763
1225,EDN2,9.606532
1226,HIVEP3,7.6655583
1227,RP11-486B10.3,7.5473313
1228,RP11-486B10.4,7.6573977
1231,GUCA2B,1.027282
1232,GUCA2A,14.790439
1233,FOXJ3,8.584833
1234,RP11-223A3.1,1.8091404
1235,RIMKLA,7.708755
1237,ZMYND12,7.591495
1238,PPCS,7.685115
1239,CCDC30,10.589388
1241,TMSB4XP1,7.745844
1243,RP11-163G10.4,0.49056262
1244,PPIH,7.652217
1245,RP5-994D16.3,12.200355
1246,YBX1,7.7121005
1247,CLDN19,7.6287856
1248,P3H1,7.3250427
1249,C1orf50,9.392875
1250,RP5-994D16.9,11.816391
1251,TMEM269,11.062475
1252,SVBP,9.515676
1253,ERMAP,6.989633
1254,RP11-342M1.3,12.493218
1255,ZNF691,9.321726
1256,RP11-342M1.7,14.220361
1258,ATP6V1E1P1,7.5616245
1259,SLC2A1,7.737076
1260,RP5-848E13.5,7.7373395
1261,SLC2A1-AS1,4.390084
1262,RP5-848E13.4,7.5324354
1266,FAM183A,4.389665
1267,EBNA1BP2,7.676149
1268,CFAP57,7.6528444
1270,TMEM125,8.493479
1271,C1orf210,8.480182
1272,TIE1,7.6755204
1273,MPL,7.5796437
1274,RP1-92O14.3,7.5754323
1275,CDC20,7.6673064
1276,ELOVL1,5.8916874
1277,MED8,7.5483913
1278,RP1-92O14.6,11.518322
1279,SZT2,6.665149
1281,HYI-AS1,13.257259
1282,PTPRF,5.119556
1283,KDM4A,8.039954
1284,KDM4A-AS1,4.8089886
1285,ST3GAL3,6.4680343
1286,RP11-184I16.4,1.3886428
1290,SHMT1P1,7.5208645
1291,ARTN,7.6875453
1292,RP11-7O11.3,12.542191
1293,IPO13,7.573727
1294,DPH2,7.6681027
1295,ATP6V0B,7.691469
1296,B4GALT2,7.2968507
1297,CCDC24,9.350593
1298,SLC6A9,6.682187
1299,RP5-1198O20.4,12.678324
1304,RP11-570P14.1,7.7538667
1310,RP5-891H21.5,0.8159452
1311,DMAP1,7.1567273
1312,ERI3,7.439563
1313,ERI3-IT1,13.317499
1315,RNF220,7.687231
1317,TMEM53,7.6447186
1318,C1orf228,11.170297
1320,RNU5D-1,7.5246615
1321,KIF2C,9.49902
1322,RP11-269F19.2,14.324688
1323,RPS8,4.1139607
1324,SNORD46,13.330901
1326,RPS15AP11,7.5646663
1327,BEST4,7.6482363
1328,PLK3,7.547547
1329,TCTEX1D4,12.875336
1330,BTBD19,10.634379
1331,PTCH2,9.088072
1332,RP5-882O7.1,7.5246797
1333,EIF2B3,8.223351
1336,RP5-882O7.4,7.530124
1337,MRPS17P1,7.5324674
1338,HECTD3,6.65838
1339,UROD,7.5507355
1340,ZSWIM5,9.498467
1342,LINC01144,7.6336656
1343,HPDL,7.701816
1344,MUTYH,7.6525164
1345,TOE1,7.6782837
1346,TESK2,7.484128
1347,RP11-291L19.1,7.5284805
1348,CCDC163,10.340763
1349,MMACHC,7.638108
1350,PRDX1,9.054914
1352,AKR1A1,7.105687
1355,NASP,6.9699707
1358,CCDC17,7.670247
1359,GPBP1L1,7.704077
1360,RPS15AP10,12.0629425
1361,RP11-767N6.2,7.7160597
1362,TMEM69,7.672074
1363,IPP,9.147451
1364,RP11-767N6.7,7.7074285
1365,RP11-630I5.1,14.286849
1366,MAST2,8.232671
1368,PIK3R3,8.121082
1369,RP4-533D7.4,7.718573
1372,TSPAN1,9.881213
1374,POMGNT1,7.684535
1375,LURAP1,4.531006
1376,RAD54L,7.6086674
1377,LRRC41,6.620296
1378,UQCRH,7.674318
1379,NSUN4,8.153268
