,name,recon_1
419,BSU04140,0.69833094
420,BSU04150,0.74035275
421,BSU04160,0.7277124
422,BSU04170,0.7224256
423,BSU04180,0.7492285
424,BSU04190,0.74386847
425,BSU04200,0.703233
426,BSU04210,0.7289093
427,BSU04220,0.70938325
428,BSU04230,0.72530806
429,BSU04359,0.7559563
430,BSU04360,0.73263645
431,BSU04370,0.7414795
432,BSU04380,0.71806675
433,BSU04390,0.7081203
434,BSU04400,0.7181468
435,BSU04410,0.76589686
436,BSU04420,0.70190036
437,BSU04430,0.7310094
438,BSU04440,0.70542735
439,BSU04450,0.7247342
440,BSU04460,0.76045775
441,BSU04470,0.7009751
442,BSU04480,0.7359568
443,BSU04490,0.79767346
444,BSU04500,0.71434385
445,BSU04510,0.75593656
446,BSU04520,0.72678435
447,BSU04530,0.7233028
448,BSU04540,0.7346747
449,BSU04550,0.7081223
450,BSU04560,0.6969441
451,BSU04570,0.70780444
452,BSU04580,0.70388556
453,BSU04590,0.69307685
454,BSU04600,0.71747184
455,BSU04610,0.7509785
456,BSU04620,0.70043796
457,BSU04630,0.7239549
458,BSU04640,0.71683335
459,BSU04650,0.729566
460,BSU04660,0.73654336
461,BSU04670,0.7014559
462,BSU04680,0.7363792
463,BSU04690,0.7150532
464,BSU04700,0.7057115
465,BSU04710,0.7180949
466,BSU04720,0.7534783
467,BSU04730,0.76867133
468,BSU04740,0.7583615
469,BSU04750,0.6991293
470,BSU04760,0.74734473
471,BSU04770,0.75067645
472,BSU04780,0.7261463
473,BSU04790,0.73734283
474,BSU05040,0.7086636
475,BSU05050,0.7246429
476,BSU05060,0.7468943
477,BSU05070,0.71331775
478,BSU05080,0.7419735
479,BSU05090,0.7090247
480,BSU05099,0.7170752
481,BSU05100,0.6989117
482,BSU05109,0.7757754
483,BSU05110,0.71750104
484,BSU05120,0.71022075
485,BSU05130,0.7082038
486,BSU05140,0.7558231
487,BSU05150,0.74775654
488,BSU05160,0.736176
489,BSU05170,0.7229425
490,BSU05180,0.7262936
491,BSU05190,0.749886
492,BSU05200,0.7044403
493,BSU05210,0.7180391
494,BSU05220,0.69655836
495,BSU05230,0.7280684
496,BSU05240,0.7696559
497,BSU05250,0.69586676
498,BSU05260,0.77667356
499,BSU05270,0.77768844
500,BSU05280,0.7382308
501,BSU05290,0.7081352
502,BSU05300,0.723438
503,BSU05310,0.7519842
504,BSU05320,0.7292207
505,BSU05329,0.7504634
506,BSU05330,0.7206329
507,BSU05340,0.71529
508,BSU05343,0.75797427
509,BSU05344,0.7178964
510,BSU05350,0.7244243
511,BSU05360,0.7299401
512,BSU05370,0.7147453
513,BSU05380,0.7519222
514,BSU05390,0.71031165
515,BSU05400,0.6995735
516,BSU05408,0.77740514
517,BSU05409,0.7247255
518,BSU05410,0.713549
519,BSU05420,0.70273423
520,BSU05430,0.70439416
521,BSU05440,0.72244257
522,BSU05450,0.701157
523,BSU05460,0.7062417
524,BSU05470,0.7203047
525,BSU05480,0.78365403
526,BSU05490,0.70472115
527,BSU05500,0.7369301
528,BSU05510,0.70509225
529,BSU05520,0.7327873
530,BSU05529,0.7589327
531,BSU05530,0.754133
532,BSU05540,0.70773673
533,BSU05550,0.70633143
534,BSU05560,0.79777074
535,BSU05570,0.73139304
536,BSU05580,0.72401214
537,BSU05590,0.7060618
538,BSU05600,0.7269617
539,BSU05610,0.7529572
540,BSU05620,0.7159853
541,BSU05630,0.75412893
542,BSU05640,0.71482086
543,BSU05650,0.7140356
544,BSU05660,0.71793574
545,BSU05670,0.7996262
546,BSU05680,0.7139407
547,BSU05690,0.7541363
548,BSU05700,0.69759685
549,BSU05710,0.7392574
550,BSU05720,0.6990671
551,BSU05730,0.73298997
552,BSU05740,0.76435846
553,BSU05750,0.7069285
554,BSU05760,0.7264524
555,BSU05770,0.69414204
556,BSU05780,0.7125234
557,BSU05790,0.72620064
558,BSU05800,0.75777215
559,BSU05810,0.7071132
560,BSU05820,0.70964223
561,BSU05830,0.69387037
562,BSU05840,0.71392924
563,BSU05850,0.7373913
564,BSU05860,0.71463054
565,BSU05870,0.72617555
566,BSU05880,0.7500479
567,BSU05890,0.7032769
568,BSU05899,0.7461903
569,BSU05900,0.70170957
570,BSU05910,0.7100661
571,BSU05920,0.7292138
572,BSU05930,0.7503181
573,BSU05940,0.7147008
574,BSU05950,0.74097466
575,BSU05960,0.72584766
576,BSU05970,0.6938757
577,BSU05980,0.700827
578,BSU05990,0.70781004
579,BSU06000,0.75065464
580,BSU06010,0.7691044
581,BSU06020,0.73987734
582,BSU06030,0.74173546
583,BSU06033,0.70686084
584,BSU06034,0.7105085
585,BSU06036,0.71197253
586,BSU06037,0.7241432
587,BSU06038,0.7846333
588,BSU06040,0.7101946
589,BSU06048,0.70393336
590,BSU06060,0.716122
591,BSU06070,0.76939857
592,BSU06073,0.74851006
593,BSU06074,0.707086
594,BSU06076,0.7232524
595,BSU06077,0.764802
596,BSU06078,0.7400229
597,BSU06079,0.72150326
598,BSU06083,0.735182
599,BSU06090,0.69670564
600,BSU06100,0.6947882
601,BSU06110,0.7044485
602,BSU06120,0.7060065
603,BSU06130,0.7035731
604,BSU06140,0.7013751
605,BSU06150,0.7313225
606,BSU06160,0.7454879
607,BSU06170,0.7230548
608,BSU06180,0.733428
609,BSU06190,0.7105895
610,BSU06200,0.70558894
611,BSU06210,0.6944748
612,BSU06220,0.70287365
613,BSU06230,0.7457155
614,BSU06240,0.72384304
615,BSU06250,0.6999753
616,BSU06260,0.73879987
617,BSU06269,0.7073076
618,BSU06270,0.73698634
619,BSU06280,0.78109074
620,BSU06290,0.7565286
621,BSU06300,0.71536493
622,BSU06310,0.7597119
623,BSU06319,0.74678975
624,BSU06320,0.70364845
625,BSU06330,0.70095986
626,BSU06340,0.7092646
627,BSU06350,0.7407286
628,BSU06360,0.69636166
629,BSU06370,0.7482152
630,BSU06380,0.69703716
631,BSU06390,0.7048609
632,BSU06400,0.7073443
633,BSU06410,0.722408
634,BSU06420,0.70876724
635,BSU06430,0.72966933
636,BSU06440,0.702927
637,BSU06450,0.7141575
638,BSU06460,0.7016515
639,BSU06470,0.6923478
640,BSU06480,0.7064049
641,BSU06490,0.7209545
642,BSU06500,0.702499
643,BSU06510,0.7244537
644,BSU06520,0.7051037
645,BSU06530,0.73468643
646,BSU06540,0.7479422
647,BSU06550,0.75566965
648,BSU06559,0.7142386
649,BSU06560,0.70833045
650,BSU06570,0.703508
651,BSU06580,0.70276296
652,BSU06590,0.7312351
653,BSU06600,0.73258805
654,BSU06610,0.7558604
655,BSU06620,0.75717556
656,BSU06630,0.7296474
657,BSU06640,0.7093095
658,BSU06650,0.70995605
659,BSU06660,0.7079152
660,BSU06670,0.734643
661,BSU06680,0.70144075
662,BSU06690,0.7005994
663,BSU06700,0.7222095
664,BSU06710,0.7204482
665,BSU06720,0.737499
666,BSU06730,0.7061543
667,BSU06740,0.7402602
668,BSU06750,0.72888213
669,BSU06760,0.7168174
